ID	X8.wks.post.surgery_treatedvsX8.wks.post.surgery_untreated_logFC	X8.wks.post.surgery_treatedvsX8.wks.post.surgery_untreated_padjFilter
LOC384022	0.0510693289560935	NA
LOC383262	0.0465877579055904	NA
LOC224544	0.0246113476617706	NA
Znfn1a3	0.140584573727913	NA
Vmn2r43	-0.134053251117889	NA
A230090K04Rik	-0.0489267179280795	NA
D130054A02Rik	-0.0524997994544867	NA
Pex11a	-0.13807248381038	NA
Psg29	-0.0655502510119819	NA
LOC384132	0.00978788059202262	NA
5830457O10Rik	-0.0188068906237735	0.953581526866063
Aggf1	-0.118689462243577	0.499907927624927
A930023F12Rik	0.00910262829265296	NA
Myeov2	0.140645578727131	0.613144181991049
AU022252	0.282431933901949	NA
Ggcx	0.064762357091559	0.874302767725723
6430514E02Rik	0.0187548626007175	NA
Tspan12	0.0626380544773868	0.664205218923844
Adam4	-0.0250818974993532	0.939871047594306
LOC100040020	-0.0278194646451162	NA
D19Ertd737e	-0.0257721089124017	0.873480709583303
Pde4b	-0.0583676944105491	NA
LOC380640	0.0140747147270144	NA
Pdxdc1	0.0491910240298914	0.897865158326554
LOC383614	-0.00144974422347754	NA
LOC382560	0.0217929263964463	NA
Bckdk	0.0478492089182687	NA
C230098K08Rik	0.0372287423566728	NA
A130067E09Rik	0.0474503453547053	NA
LOC209281	0.245240787301542	0.258398873701604
4933409F16Rik	0.0874630527967453	NA
Rabl3	-0.260238830369346	0.516335317465494
LOC100047053	0.0222714159368458	NA
LOC385702	0.0641375518158149	NA
LOC384361	-0.0170173957875352	NA
EG635702	-0.11677153679303	NA
Arpc4	0.00714830101522956	0.972913017430123
Pik3r1	0.0880570878736053	0.757695314384574
Mmp13	-0.124189065347778	0.880747368835356
Rab4b	-0.0860749656967794	0.624385611550153
Nsg2	-0.0518832205108843	0.825933087348887
LOC100042270	0.0215330736031838	NA
2510006D16Rik	0.589130153078306	0.0408198132611911
4931431F19Rik	0.00663716726757446	NA
Spa17	-0.116448781356141	0.570892877133245
Uxt	0.263692798662285	0.299001306050747
Prpf40b	-0.0515710941762038	NA
LOC383415	-0.123931934212103	NA
4921535G17Rik	-0.111729825826041	0.466951151184423
Hnf1b	0.004285967941005	NA
LOC386298	-0.321586579390139	0.380772839375394
AI314180	0.401568554593581	0.127173376299218
LOC100046608	-0.892195038603401	0.0442466907633264
Arid4a	-0.130929936114742	NA
Zp3r	-0.0104847951274092	NA
B3gat1	-0.072524231963059	NA
4632427E13Rik	0.104811617290473	0.48858534054672
Bhlhb2	0.470034433764912	0.115531468687271
2810021J22Rik	0.123855151228877	NA
Krt1-2	-0.0599442067094236	NA
4930565M07Rik	-0.14665495105348	0.366831762371882
4930471I01Rik	-0.0227433620039017	NA
LOC380858	-0.0134275592441258	NA
A130056J21Rik	0.227692530784775	NA
Cpox	0.00728618692810379	0.990924763342789
Mrpl39	0.154187552867597	0.574636162487236
2310016M24Rik	-0.247403078656017	0.396684003002428
Pdrg1	-0.0263522043220323	0.957193461582617
Usp47	-0.0775874878324689	0.644420745588089
Socs4	-0.00565421564738422	0.991242125777369
LOC100047041	-0.0515287807644915	NA
Tmed1	-0.0531865420684872	0.805660980942479
Fbxl17	0.054204423747561	0.675627954745035
9630020G10Rik	-0.00288584631812139	NA
C230096C10Rik	0.309422025111133	0.189799167823691
Grk5	-0.0184591907824814	0.968900529334764
4933401J08Rik	-0.0379088546879807	NA
5730502D15Rik	0.224604546342134	0.552914513913207
Cdk5rap1	-0.00618973111802301	NA
Sergef	0.0456644530151289	NA
B930014F01Rik	-0.0263638179503607	NA
Usp31	-0.0690152514928242	0.804853579629973
Ttc14	0.000429818865479881	0.997976584947906
C230081G24Rik	0.0251013267493372	0.90243300216198
Fut10	-0.336946361955398	0.0408198132611911
Rap2c	-0.449405960752804	0.103236732981911
5730437O09Rik	0.0381222433444064	0.779620622853099
LOC194642	-0.0109306469778243	NA
1300010F03Rik	0.197965610601551	0.513599093839736
LOC210196	-0.0914540724751776	NA
S100g	-0.0293584971055987	NA
Mgl1	-1.04416905982309	0.222976460562736
LOC245253	0.00663913319792275	NA
Rmi1	-0.152334444127608	NA
LOC385030	-0.0740659840851956	NA
Plek	0.180610184720648	0.398982177866987
LOC384128	0.0275472658682725	NA
LOC383191	-0.0938967916916029	NA
Large	0.353213489549815	0.127173376299218
Tmem168	-0.126444556222488	0.740489698947839
9230110F15Rik	0.0543175301205903	NA
Abcf2	0.116003909385301	0.854200258946425
Cops5	-0.361377625403017	0.0541096915768754
Matk	-0.0423877388112839	NA
Bmp7	-0.00383831778288535	NA
Pllp	-0.0530436885742507	NA
4632427N05Rik	-0.158666096286979	NA
Olfr742	-0.0214571254093334	NA
Vps13a	0.0309887037249528	NA
Syne1	-0.0604695832222886	0.752006335665157
A630065D16Rik	0.0501949725162154	NA
Zfp292	0.0378355368593279	0.939154184825197
LOC380781	-0.00605166231345411	NA
Fkbp9	0.158156165308416	0.400541941202561
LOC385375	-0.058852808097857	NA
5730494J16Rik	0.173588365371224	0.687061791951919
4833409A17Rik	0.0270473686492689	NA
5730460C07Rik	0.0494518544693694	NA
Ctnnbl1	-0.075334346318491	0.854200258946425
Rnf130	-0.34350155362362	0.202292568151288
Itgae	-0.0143917209184066	NA
Sorl1	-0.057282388992693	NA
Top3a	0.0129748194840671	NA
Gtf3c2	0.0329300985548358	0.940108830312408
Ica1	9.74385246887977e-06	NA
Hspa8	0.0404358159699871	0.882400632882008
LOC100041585	0.000764648942887192	0.998594130617234
Cyld	-0.0223890493064847	0.966249163253908
4632419K20Rik	-0.160495960904752	NA
D930024N12Rik	-0.0713326032833628	NA
Sprr2e	-0.0854329279255417	NA
Rpl7l1	-0.1236146803277	0.756026106141314
LOC239554	0.0420685016757076	NA
Olfr166	-0.0330480512821989	NA
6430531D06Rik	0.00722732364199885	NA
LOC382964	0.0852225334545027	NA
Ftsj1	-0.0323234671429082	NA
LOC242025	-0.0729280022746135	0.673366570596884
Mkx	0.343817785921494	0.225942300585483
Leprel1	-0.120163611948655	0.883910388893127
Peg13	-0.0779565753308491	0.720584357508149
Rbbp4	0.00120709667953456	0.99776094414888
B130011F05Rik	0.0561943950255479	NA
LOC237769	-0.14414375588677	NA
Gpr1	0.0994508823205393	0.562343404927409
Sfrs16	0.307287459791165	0.128949040696625
Recql	-0.0737892119706034	NA
E130116L18Rik	-0.0524563292560076	NA
LOC384478	-0.031907349741334	NA
Slc17a3	-0.0347623904363257	NA
Cd4	-0.0196175218306305	NA
Ppap2c	0.54501498633618	0.0239060887324119
Pdia4	0.348498968471567	0.244965188305521
Arid4b	-0.254407912103195	0.36148402165893
2010015J01Rik	-0.229593156425637	0.228497007834478
Elmo1	0.237905963224748	0.241507221315042
Zfp28	-0.0550612150398893	NA
D130027A21Rik	0.325981472163085	0.108958468128349
LOC100045019	0.26054504698616	0.418980693730459
Tnfaip8l2	-0.150764112115986	NA
Mlycd	0.0485928505134297	NA
Pgm3	0.246748593403425	0.149987889427625
Wbp2	-0.326394095132963	0.213393842228221
2610528M18Rik	0.0634543192833403	NA
Gpc4	-0.0574115994233084	NA
Ddx24	-0.507654013664522	0.0965450694470413
D930011B20Rik	-0.0410390810776287	NA
E030038D23Rik	0.0287430577083692	NA
LOC383618	0.0218877863343536	NA
Olfr807	0.0549745438078224	NA
LOC383458	-0.0205635337529113	NA
LOC382515	0.0113445236901724	NA
Mtap4	-0.184817422556481	0.154769890251063
Ascc1	-0.0776103052929571	0.830019845651679
Car13	-0.0921607739202761	0.687793831677143
LOC381194	-0.0296025659750176	NA
Tssc6	-0.0654548378960245	NA
V1ra2	-0.103201108318774	NA
LOC100048638	0.070857709852536	NA
D030049N18Rik	-0.0500474785595761	NA
Trim24	-0.0274786613717763	NA
Nudc	0.404877145564249	0.15339099651619
Reln	-0.0398547448105884	NA
Msh2	-0.0130428408060146	NA
Foxk2	0.130570149967527	0.723125528999
2310014F06Rik	0.0440342118755614	NA
Tpte	-0.0060488875672009	NA
Zranb1	-0.151404192787782	0.243838570710017
4933404M02Rik	0.0929888532981904	NA
Il15ra	-0.242328985873265	0.240829226943396
LOC211870	-0.0981816779040745	0.651789829414458
Rexo2	-0.00388216337155001	0.99273304065885
Gbx2	-0.037797787876122	NA
Thbd	0.279922388645629	0.61226510744267
Olfr732	-0.0287366882703104	NA
A330072G01Rik	0.0598450999584275	NA
Lrp8	0.273710969142142	0.444620832955402
Insl3	-0.0874439592550642	NA
Matn3	0.081835669660852	NA
Atp5c1	-0.0980628777588688	0.526472049883339
1700011F14Rik	0.0339408222010356	NA
C030037D09Rik	-0.0853035784086451	NA
Prom	0.0562334972114868	NA
6430521C12Rik	-0.0127366330216487	NA
4921511K06Rik	0.00773979120302659	NA
Trim66	-0.0223134987781757	NA
LOC406217	0.0359097126814847	NA
LOC385985	-0.36159289534131	0.312353576853464
A830005F24Rik	-0.0187207629636399	NA
Rgs17	0.0378319814428032	NA
LOC269335	0.10769712188802	0.586650330806005
Rplp0	-0.225051718439043	0.481669480052594
Atp5f1	0.0689306719527005	0.731173604281933
A630004A15Rik	0.0404691759795774	NA
LOC667214	0.112560740330484	0.469224037209779
Ccdc47	-0.134146798193637	0.714142326857886
Igf1r	0.0849944711263877	0.683750921093026
Tlcd2	0.0659093766310654	NA
Mybl2	0.00708347039438806	NA
Sep15	0.150473603751587	0.535291214369713
3830408P04Rik	-0.21579801324966	0.282421563887266
scl0001032.1_178	0.0814928315047894	NA
Efcab6	-0.00780611445875046	NA
Cpeb4	-0.0709510614361575	0.768389426989719
Speer7-ps1	0.0728700019198634	NA
D130008K01Rik	0.0295799909873011	NA
Olfr1289	0.116850782838745	NA
B930035C03Rik	0.0984013531756505	NA
7330434K15Rik	-0.0163624439067291	0.914628846946571
Lmx1a	0.0281220148528236	NA
Hexim2	0.0505641960031671	NA
Slamf1	0.0724744938614599	NA
A630077B13Rik	-0.0687341885017343	0.763466999117819
LOC381901	0.0944892568750983	NA
E330035H20Rik	0.0258052145493046	NA
4933425A18Rik	-0.0250070420175481	NA
Rln1	-0.0480235955496662	NA
Adcy6	0.0137805564333648	0.952269214995626
D830030K20Rik	-0.0159874853413218	NA
Bclp2	-0.0127642316749332	NA
Dbndd2	0.0921023405938097	0.752495678988015
Pak7	0.0899869522463161	NA
9030619K07Rik	0.0157551891680772	0.977966601436674
Pank1	0.0789489153550402	NA
EG224763	-0.0615719242750048	NA
Ppp1r3e	0.0678428602800158	NA
Atp6v0a2	-0.0466926990986583	0.820290517294272
EG381818	-0.00499767847418919	NA
Gna13	0.587366794328211	0.2791534257732
LOC100040885	0.0418503734913873	NA
LOC381351	0.0255799951730431	NA
LOC674720	0.0438203521273923	NA
Gdf10	0.391405525258218	0.353100105547333
Whsc1l1	0.0567641913141541	NA
6430530L21Rik	0.209515045417787	0.175189339603838
9930004G02Rik	-0.114315628847774	0.66983901495968
Kcnk5	-0.0568528771116847	NA
LOC381122	0.14684837151759	NA
Slc6a5	-0.0304680930021197	NA
4732434K02Rik	-0.0155782115415644	NA
Tom1l1	0.0316965695914639	NA
Slc10a5	0.00749104042121829	NA
Trpv1	0.0636203896584773	NA
Ighg	0.153993121553304	NA
Cfl2	0.266719450308905	0.169991677681863
B930059J09Rik	-0.00779092194712749	NA
Tenc1	0.010530913993632	0.976516559142112
5730530J16Rik	0.0857146140779843	0.603180827207726
LOC227092	0.0314188593842921	0.857977005968544
Gemin7	0.0468965745794803	NA
Cd96	0.0398363843063869	NA
Tbx15	0.123994757588211	0.690131686679594
Per	-0.224973581229309	NA
Kdelc1	0.100289492617932	0.587694756041636
1500003O03Rik	0.0990476790940296	0.614150459797303
4930583H14Rik	-0.192406588356762	0.798901830236525
Chk	-0.190491693333543	NA
Tob1	-0.17974560388816	0.265055608555673
Crmp5-pending	-0.161591897456598	0.646370135721373
4932417H02Rik	0.0465683251819016	NA
LOC100045679	-0.0485009551127371	0.881712405918987
B4galt6	0.129103527447009	NA
Murr2	-0.1330812450482	NA
Polr3a	0.0573174386548372	NA
6430594K11Rik	-0.000827236461316438	NA
1700011L22Rik	0.051922894144921	NA
LOC239502	-0.0514174988767087	NA
Cdc42ep1	-0.00336016051334909	NA
Tmem201	0.0808333459821453	NA
Suv420h1	0.356214078597732	0.196044460559132
E130119H09Rik	0.0246206739351935	NA
LOC213280	-0.0178820186628537	0.934729784138826
Tnks	0.112095332607199	0.737098552026319
Reps1	0.00163317540603547	0.994891016753707
LOC330474	0.169752384143671	NA
D10Ertd610e	0.0119471809618732	NA
Shank1	0.0984171717606896	NA
Ppp2r5d	-0.208260823705433	0.244653965153287
6430550D23Rik	-0.0879763848195356	NA
4732469G06Rik	-0.0373553379709319	0.844718011501668
Atpif1	0.018333035496779	0.950004778962324
Nol7	0.0621556654641262	0.777717952968804
4930474M22Rik	0.0572884697707012	0.771650375633881
Dpysl3	0.194426078633198	0.716788449995707
Tbc1d10a	0.0717202748323622	0.722287293331034
Wbscr22	-0.244920633734645	0.321684955220585
LOC632431	0.0662454215553927	NA
4921524J17Rik	0.0453559097577356	NA
A330060E23Rik	-0.0285437474898496	NA
LOC245573	-0.141384239652328	NA
Klhl29	-0.033779188183539	NA
Tle2	-0.00773536743316594	NA
LOC382677	0.026586037323117	NA
Mast1	-0.0956849911400752	NA
scl0001849.1_2273	-0.112190789331277	0.807654624784464
Fnbp3	0.0393002572367491	NA
LOC382376	0.0187261341310236	0.914495401275101
C130032B16Rik	0.0398675461213776	NA
LOC385745	0.0513481637926798	NA
Zfp36l3	-0.0281883462691583	NA
Ndst1	-0.00837419450499244	0.983733020209651
A930005H10Rik	-0.062039708329797	NA
LOC433943	-0.081107745639188	0.637688445853619
Muc1	0.0934709139591225	0.580360200170945
4930483J18Rik	-0.113327777705508	NA
Dnmt3l	-0.0572885195999664	NA
LOC669900	-0.134112544004756	NA
2310001H18Rik	-0.100796750438063	NA
Auts2	-0.133989943849322	NA
Olfr212	-0.0196301277151889	NA
Kit	-0.0300548432468055	NA
Ripply2	-0.00312306565251586	NA
Tcp11l1	-0.0127162206251077	0.965593467676094
Cep164	0.0958341787129813	NA
Mad1l1	-0.0124761713172923	NA
LOC383196	0.0751724128741094	NA
Rhox6	-0.0339234251254945	NA
Olfr993	0.0817264976191412	NA
Ndrg1	-0.254398764130544	0.389398870556377
AA617276	0.0976842428227842	NA
B930041F14Rik	-0.105039720411278	0.782013739765751
D830035G05Rik	9.1337519864787e-05	NA
Stk31	0.0915539396504625	NA
Sh3glb1	0.140749669381426	0.727669576754779
LOC386198	0.0750220747003603	NA
C230084K08Rik	0.0339918820983973	0.892303712920401
Clcnka	0.0797818334879503	NA
MJ-3000-114_1506	-0.0302387491801284	NA
Csmd3	-0.0676814413539466	NA
Pbp2	-0.0516682362203822	NA
LOC381210	-0.0306158287303422	NA
Stt3a	0.14439980284658	0.599508737410895
LOC100045795	-0.0372736617409126	NA
LOC380844	0.0230981957573899	NA
LOC270567	0.112133824050821	NA
Il10rb	0.113759421729983	NA
Scn5a	-0.012037542397044	NA
LOC385681	-0.107441092444434	NA
Olfr228	0.0390454093400727	NA
LOC380910	-0.028992039006269	NA
Sdad1	0.119970548993796	0.607788578763683
Serpinb6a	0.0767186453882367	0.817645782733008
Lrp1b	0.0671527734721291	NA
LOC100043761	0.0389635066966738	NA
2610304G08Rik	0.0539253011632255	NA
LOC633979	0.0397538958720274	NA
Myo5a	0.1559404595523	0.325883138168575
LOC327986	0.000249429494545872	NA
4930430K04Rik	-0.0789552974152432	NA
Svopl	-0.0792902015466197	NA
C730029A08Rik	-0.0471929777293445	NA
Lonrf1	0.127554139013192	NA
9330128J19Rik	0.0805490378402034	NA
LOC383749	-0.172678569068996	0.621017448154328
Slc25a40	-0.0663970655735175	0.755932907777523
4933400A11Rik	0.0305692984200876	NA
C030023A16Rik	-0.0437504007248721	NA
Rc3h2	0.100004515591431	0.686199683687592
D7Ertd70e	-0.0312628599141558	NA
Gm1446	-0.203217396230289	0.499951111605059
Rpl18	0.085713635069828	NA
Fin15	-0.006398150260436	NA
E130308A19Rik	0.0607060668304378	NA
A630055A13Rik	-0.0485008495179713	NA
C530020F12Rik	0.0202333655022224	NA
Cux1	0.285582115499189	0.377289216659971
Apoa4	-0.0642678948236952	NA
Skint3	0.0502759682329366	NA
CN716893	-0.116849003242039	NA
C230095K20Rik	-0.0340131114276367	NA
Gjb6	-0.0287051519764434	NA
Acot8	0.128916490019528	NA
Ebag9	0.00952025408647916	0.968130689527962
9530062G19Rik	0.0762290658330338	0.778050585974457
Cyp2a4	-0.00879676886680958	NA
Morn3	0.0520607835934728	NA
LOC240170	-0.0857472977342839	NA
Gm1006	0.0170474043874629	NA
Pcdha7	-0.016406137131364	NA
Atp13a1	-0.222808128437697	0.529545479430742
2610207F23Rik	-0.0616249233964155	NA
LOC435145	-0.0322129624745449	NA
E030004D24Rik	0.0397723813287492	0.895409865901997
4930589O11Rik	-0.130513314330204	0.352425042234576
LOC215086	0.0602804609995378	NA
LOC385867	0.0580028060587514	NA
9330147J08Rik	0.00063652046688123	0.99776094414888
Gucy1b3	0.0901862768339798	NA
LOC620297	-0.0383056960177459	NA
5330430O04Rik	0.0838123021426682	NA
Tap1	0.0200418658901089	NA
Eif2ak2	0.252511646302066	0.294692547616401
LOC631256	0.0359693939878509	NA
Adcy4	0.159833874094071	0.582867451328934
Npc1	0.152245254542407	0.6495800777341
Ulk4	0.0812300575445422	NA
Mmp12	0.0654693205711814	NA
Lhx6	0.0504732604777027	NA
1700071A11Rik	0.0221818642408635	NA
D430011E20Rik	-0.00853826267278812	NA
Nfe2l3	0.0370092260704311	NA
1700029G01Rik	-0.346665637226395	0.151534255112602
Marcksl1	-0.0381816463100373	NA
LOC667597	0.0203793410142596	NA
LOC100047966	-0.0757917210436645	0.757973007431369
EG330097	-0.0697593620653425	NA
LOC100041980	0.0590448382305748	NA
Ogfr	-0.329686448050602	0.371348250903287
Prdm2	0.030263517644018	0.939563898410597
A130028H19Rik	0.00729044872674578	0.98563463118963
Mmp19	-0.101739739637956	NA
Spnb4	-0.0299835523914886	NA
1110034B05Rik	-0.0497326598310339	0.80293632263706
Bcl9l	0.232163152649578	0.418832773743229
Elmo1	0.179308348214652	0.30525143580763
LOC383437	-0.0241505281860253	NA
Tas2r136	-0.151625833407419	NA
Zfp458	-0.0676189314393643	NA
Tmem2	-0.17748891433825	0.614150459797303
9630055N22Rik	0.052629300192554	NA
LOC232889	-0.0517094968395897	NA
Gm317	-0.0711538306768826	NA
Epn1	-0.134102754585257	NA
C030044K08Rik	-0.00037332601221518	NA
4833419K08Rik	-0.0913046339170833	NA
Rasgrf2	0.0911772404402855	NA
Elovl4	0.082005494465923	NA
Adora3	-0.0386148319184159	NA
LOC239192	0.00579663497549365	NA
Khdc1c	0.00695409657745483	NA
Pms1	0.0710045681489442	NA
Olfr508	0.11650808801714	NA
4930402E16Rik	0.163462470326096	0.492157045229285
BC094916	-0.031082437044244	NA
Ms4a3	0.00562261804263109	NA
Muc20	0.0496198548445212	NA
Slc19a2	-0.15441325318345	0.608165764034835
Mkrn1-ps1	-0.0732967378410496	NA
LOC209654	0.0269998523547148	NA
Tube1	0.0983070489623428	NA
Reep3	-0.186118160175351	0.487729504005306
Hmbs	0.0454409592709926	0.869395424778206
Anapc10	-0.0777832835737371	NA
9830138G03Rik	-0.0325689380993852	NA
LOC240367	0.050158190648836	NA
scl0001259.1_60	0.0169459055875301	NA
Olfr1056	-0.0359555328867494	NA
Ebpl	-0.239419018722899	0.200075845945838
A530082L16Rik	-0.0975872634528043	NA
4930519B02Rik	-0.108904853895019	NA
Cycs	-0.130443331958421	0.329566586699726
Rapgefl1	-0.0768732685848823	NA
scl000449.1_2	-0.0247463021620025	NA
LOC382827	0.116208861203045	NA
A030007I19Rik	-0.0513429351577921	NA
Nup43	0.0978578058672479	0.553781550453142
2810439F02Rik	0.0469081234190059	NA
Slc5a5	0.10594105633632	NA
LOC381645	-0.0596120517476439	NA
Ptk7	0.0453519981093367	NA
LOC238074	-0.0801738957375235	NA
Inpp5e	-0.00669916770894652	NA
Erbb3	0.000106022254602323	NA
Pglyrp	0.0420824915627369	NA
Tollip-pending	-0.110192286955068	0.407364137461293
Olfr435	-0.0794159906036658	NA
Tbc1d2	0.0346202955389741	NA
Zbtb38	0.15311248220922	0.694053630320196
LOC384047	0.0280061845889374	NA
Wee1	-0.0218911773726198	NA
Xrcc6bp1	-0.0667076905580419	NA
Rnf41	0.0206222214710969	0.959252088517364
Tekt5	-0.0212757137557773	NA
Pgls	-0.0140642184563058	NA
1700123I01Rik	0.0167729471799003	NA
2610002B11Rik	0.11767772699098	NA
9930108M23Rik	0.0257735628065596	0.897337569069509
EG666231	0.261385000104806	0.166482807101868
Asb14	0.0730104458716019	NA
Pex3	0.136394675769889	NA
St5	-0.0911112344117448	0.882400632882008
LOC382096	0.186439151191705	0.539209215761333
LOC225602	0.132270022773862	NA
LOC666709	-0.014388527010869	NA
Gm355	-0.0965933854836223	NA
E230030L05Rik	0.0815412929021591	NA
EG627022	-0.0350761599865939	0.929398070533056
Fat1	-0.312139023270806	0.154192040566184
Rgs9	-0.0544589633188872	NA
Olfr110	0.0501026667980291	NA
A130095C03Rik	0.0682660085911646	NA
Tpbg	0.0193528451213467	0.97802398614646
A430034D21Rik	0.0672745626994944	NA
Olfr733	0.0435031814049553	NA
Rcsd1	-0.276146650676405	0.198868852885135
ENSMUSG00000056391	0.0165408847704969	NA
Astn2	-0.0072547734184063	NA
1810046J19Rik	-0.117045029205453	0.68655262252527
D330016N23Rik	-0.0237414198452699	NA
Tpbpb	-0.0108412625483636	NA
LOC381774	-0.162799746637124	NA
LOC237649	0.00841088127864964	NA
1700010D01Rik	-0.0186040696566669	NA
Pask	-0.0628845377136118	NA
LOC547182	0.00251165044869772	NA
EG382639	0.0322000458931138	NA
Pex12	0.0961037429825211	0.695087503849455
Cish2	0.373883436728955	0.127173376299218
Rnf113a2	-0.0253968896849699	0.940934169911207
Knsl5	-0.154448408229044	0.542365256007087
LOC385885	-0.0285581982620604	NA
LOC100045513	0.0906944106199932	NA
1110002H13Rik	0.0657938149449526	NA
Tmem90a	0.0421167446073207	0.79086639306019
Masp1	0.155375291391778	NA
LOC380652	0.0333061557876828	0.825357363013687
Pvrl3	0.363073786263715	0.177070433749711
Tpd52l2	0.0252763963642586	0.949115141240331
Ncrna00117	0.215500108661248	0.268436423398634
Dock1	-0.0191152977034115	0.954052432357696
Mdm2	0.317118884701035	0.119809901695737
Arhgap6	-0.00693686246170433	0.976650027354061
Tbc1d4	-0.0467681547816214	NA
5730543M03Rik	0.089356089362691	0.532401270850006
6030436K07Rik	0.133849069590174	NA
Grid2	-0.0933615724264536	NA
Accn4	-0.0594649877675266	NA
4933433P14Rik	-0.0883670346848442	NA
LOC225805	-0.0509899737101742	NA
B930014J04Rik	-0.0607595501224054	NA
Ddx4	-0.0479782312255059	0.805902623405584
Lonrf2	-0.0195090819079997	NA
4930550C14Rik	0.0933340007787535	0.588316146635078
Wsb1	0.244337812238321	0.484826993616947
Apeh	-0.180326512257857	0.41377848002522
LOC385019	-0.240043568786351	0.419798749634174
Pvt1	-0.0385181097610179	NA
LOC100040574	0.108785160891759	NA
Dll4	0.0454880369997852	NA
LOC381840	-0.015674689553518	NA
Rangap1	0.143645984350503	0.550988095757385
Plaa	-0.199791566545782	0.348473179380982
Ccdc5	0.369495851569536	0.333805782998725
Kpna1	-0.154596019565037	0.418777832211917
Mre11a	0.159327898861493	0.215529455344163
4732456N10Rik	-0.0456328982078951	NA
Golga5	0.135738258467702	0.472909474316993
E230026C15Rik	-0.0272208602747677	NA
Ablim2	0.023217021082151	NA
4930542N07Rik	-0.0458029421298587	NA
Lias	0.267681963801271	0.227840579129601
Ccdc15	-0.203250546126224	NA
LOC228025	-0.000333450033757288	NA
LOC385575	0.0456161747083703	NA
A830086J23Rik	-0.0587651387750894	NA
Ldb3	0.0499079045919437	NA
Cdk7	-0.0764855488471845	NA
A930024K11Rik	-0.0165400878660966	NA
LOC386369	-0.0431964556591842	NA
Rtn2	-0.0164952803583773	NA
A930005F14Rik	-0.0458316881210941	NA
Mcm2	-0.233040428783763	NA
Rab43	-0.0434431654751748	0.830811888080557
LOC327743	0.0417498707649386	NA
Rab3ip2-pending	0.0255410712371269	NA
9930023K05Rik	0.0273957728268908	NA
D19Ertd386e	0.242179230846499	0.413823994735532
Fmo1	-0.089262205467338	0.791432146450441
LOC386115	-0.244651894318331	0.374160293189929
Nsmaf	0.0716946184919873	NA
Pdxdc1	0.0789305656699559	NA
1700037C18Rik	0.0459779812357999	NA
A130049L09Rik	-0.0437576582966424	NA
Zfhx3	0.123273587587445	0.646988024536753
Senp2	-0.069325966557308	0.763096274809487
6030465E24Rik	0.239155777679541	0.373373399183189
1700016K19Rik	-0.00328957545480701	NA
Agpat5	0.0465807012237498	NA
Cdk2	-0.0173343843258973	NA
Chst9	0.0349016571727256	NA
Txndc5	-0.00141774926547633	0.997303965232633
Ptpn2	-0.108078666221016	NA
Lnp	-0.0573575803008923	0.916324669732934
6330414G02Rik	0.140707118049654	0.664689406954618
Nmnat2	-0.11838959592812	NA
Uncx4.1	0.0484924890619229	NA
C630004M23Rik	-0.172305312637275	NA
A430075K18Rik	-0.0021576324675241	NA
LOC100047016	-0.022900632612882	NA
Olfr1330	0.0408047900020092	NA
Atf7	-0.0762510315404423	0.780437145061288
A530080P10	-0.0715192835638705	NA
D730006F06Rik	-0.20364298450602	NA
Ppia	0.21725837580815	0.454033752805882
LOC546006	-0.0202843479150463	NA
Kctd21	0.0783912488159846	NA
LOC100045878	0.0437528097900435	NA
Gm444	-0.00468106982277305	NA
LOC236010	0.0304087831444342	NA
Tac1	0.0633324624392779	NA
Itga4	0.174365154987823	NA
Stoml1	0.0528886427716877	NA
Lrrc48	-0.0282110913165257	NA
IGKV3-2_X16954_Ig_kappa_variable_3-2_18	0.04889365956529	NA
LOC383502	-0.0679484515457975	NA
Fxyd2	-0.164151689131381	0.497155046428977
4931428L18Rik	-0.0220896563782791	NA
Frat1	0.136910383249827	NA
Fermt1	-0.0110143147869666	NA
LOC382733	-0.00474527738067199	NA
LOC100048123	0.0720291645080744	0.7164896235151
Btrc	0.0112612682173454	NA
4930557F10Rik	-0.0140674785573367	NA
Dmrtc1a	-0.126657123380085	NA
Olfr1048	-0.13248616570308	NA
LOC228141	0.0341876250323754	NA
LOC100040961	-0.301305858839948	0.4094881711896
Lsm6	-0.299444010474439	0.141434896826259
Lama4	0.0441199969717596	NA
Nkain2	0.0326242896741213	NA
1810014F10Rik	-0.0687976173026739	0.861639072145277
BC067047	0.0464418394078407	0.812472645675366
BC021891	0.0426725450048142	NA
Ypel5	0.0608625344990052	0.713768849177393
B230342N21Rik	-0.000354409805803257	NA
Rffl	-0.0446817671879671	0.86853172634561
Ccdc62	-0.12987047767308	NA
A630091L03Rik	0.017150566567893	NA
LOC380835	-0.0716710737133308	NA
Tbn-pending	0.0967680461843941	0.609155300665942
KIF17	-0.00448266685390841	NA
LOC100044165	0.0264793018952965	NA
Spock2	0.00516898966983259	NA
EG620143	-0.222985410679865	0.0867533890824136
LOC671641	0.147428268537107	0.499233886548107
Zdhhc24	0.132938392881718	NA
Slc25a45	-0.0484147259831067	NA
LOC382817	-0.0286797044792149	NA
D630044D05Rik	0.0318872954297609	NA
BC002216	0.0110049658390858	NA
Bmpr1a	-0.044592991180231	0.918310538465664
A330041J22Rik	-0.0755790593181134	NA
2210016L21Rik	-0.0676040534029836	0.651515106744075
Foxp3	-0.22973936037188	0.148962858110299
Git2	0.0785592552816343	0.584255063885019
7030419G21Rik	0.0539645625136194	NA
Cdcp2	-0.0961653672772274	NA
Il1f6	-0.00579037954312778	NA
