ID	WT.DMM.1wkvsWT.Sham.1wk_logFC	WT.DMM.1wkvsWT.Sham.1wk_padjFilter
Olfr1408	-0.286512443656642	0.118781799424237
Zfp593	0.171670866699353	0.564416976068598
Mast4	0.136344959515019	0.29286293535986
Olfr448	-0.254879804450384	0.242493495403282
Chrnd	-0.366143470208796	NA
Cyp4f15	-0.212058505943443	NA
Rabif	0.962666549490912	0.00575805753301872
1700022I11Rik	-0.0370437926749799	0.905738440762093
Slc26a2	0.0745920358180388	0.80725312775843
Rab21	0.304563683408132	0.51251589218867
Lmx1a	0.0902178151172225	NA
Smg1	0.0970179109586164	0.615132754727326
L3mbtl2	-0.367858414872457	0.339214751923761
Tagln2	0.398617811336976	0.303652422882148
Tcp11x2	-0.0930058628720057	NA
Ube2cbp	0.824857191690136	0.0268547289932782
Apopt1	0.343540596900226	0.206655490622699
Prcp	-0.00753785054176191	0.984427226325703
Tns1	-0.496965261161749	0.250931220392149
Retreg1	0.33595566205804	0.32268796521112
Fau	-0.882398238518511	0.117611184309432
Xk	-0.249773971099012	0.0573822707655169
Lbr	0.131705620709104	0.800497727734107
Necap2	0.135569839805286	0.69583839537137
Ston2	-0.0637328927029903	0.780688432451885
Lep	-0.122829620747594	NA
Slc8a1	-0.194816344191146	0.115672563761624
Npas3	0.0846709013589347	0.679033258217421
Manba	-0.121354591358097	0.728150551482023
Sh3bgrl3	-1.19492195741511	0.00246486544972994
Bambi	0.385062264011668	0.238258716226386
Slc48a1	-0.26847836962495	0.477400940598733
Bcl2l1	0.858557915086648	0.00743425708595344
Large2	-0.572570666486275	0.00530352350035111
Plekha4	-0.741063860735476	0.0361849695916346
Tsix	0.082729061542288	0.87685054769434
Dtna	0.651520643200498	0.0437894177547847
Immp2l	0.339910854479795	0.503829481169684
BC048507	1.04827655241328	0.00273173538819242
4930595D18Rik	-0.123612992130083	NA
Pigh	0.323056198520981	0.163730968366391
H1f4	-1.27380508702275	0.0118462812851188
Klf17	-0.241313827295924	0.282293792031467
Grin2b	-0.247027701606574	0.0799110425707879
Vstm4	-0.595402555432839	0.0091656395909212
Rab27a	-0.366466826152262	0.347077250471844
Flnc	0.122052651927747	0.674162828357908
H13	0.0731654857262686	0.710487870938409
Cadm4	0.420661657070259	0.470061194486048
Vsig8	-0.363513485023653	0.0755471189055435
Olfr1384	-0.315218590273711	0.282066625176855
A930016O22Rik	-0.0976878863874876	NA
Ada	-1.86491541651684	0.00537338684728948
Mroh4	-0.263230258796766	0.241745677000732
Slc9a8	0.114223113362025	0.60898409064446
Smarcd3	-0.67472218754026	0.0653646696793328
Srm	-0.0851623665430674	0.802182363629037
Mrnip	0.0175916511138099	0.964485465795566
Gm9777	-0.342353262907578	0.037310459075206
Srsf1	0.197502938467575	0.526683641433181
Tgfa	0.478357629244983	0.0727086653564463
Nkg7	-1.11986467128374	0.128372008700827
Snx27	0.302443227257887	0.133497478762797
Man2a2	-0.738900478437052	0.0217901396044501
Cdk11b	0.00388797207743925	0.994594902774524
Phldb1	-0.0599001215056591	0.901029683745223
Qrfpr	-0.323683336803559	0.10928996370578
Fcgr2b	-0.630051410386234	0.210175007409743
Ryr2	-0.141448814030028	NA
Coprs	-0.143181111593113	0.626003921578648
Snai3	-0.262383956986609	0.268563427061633
D130012P04Rik	-0.290703564294392	NA
BB431852	-0.53272252164197	NA
Prss58	-0.206164338076341	0.368943022303415
Parvb	-0.117869783854609	0.608019305132691
Ola1	0.217416307580976	0.449433617308619
Krt19	0.189958271638074	0.354358946155256
Gm17552	0.0485039776674091	0.828152067555836
Coro6	-0.114238312291539	NA
Cyth4	-0.743904095179519	0.00810432036300096
Nt5c2	-0.834561799609978	0.0172974763503624
Gucy1b2	-0.0641418998892715	0.840109550237922
Fbxo42	-0.239632824871253	0.257435191907636
Rpl36	-0.928483387139571	0.0287871725107981
Atat1	-0.299124722373495	0.239793215041061
Srgap1	-0.449160829224965	0.0371659153779831
Opn3	0.247158856985292	NA
9530002B09Rik	-0.152081258013199	NA
Mettl22	0.587254350695474	0.167104277892897
A430103D13Rik	0.412544892443787	0.278839757808215
Atp13a5	-0.162026823280914	NA
Coq8b	-0.239628619772367	0.547234609886455
Pck2	-1.02974681835607	0.00157811052017895
Adamts20	-0.152478215237563	NA
Spef1l	0.00393580503531767	0.991360971516827
Ero1lb	-0.155905530789249	0.601210285398437
D930030O05Rik	-0.397126844732444	0.67724325806956
Cd38	-0.243249834824697	0.0809805171448974
Cacna1s	0.521955813664812	0.182903467758091
Eif5a	0.690278352963178	0.1808023793481
Iws1	0.232173607336166	0.39169601662709
AI504432	-0.0632537195503563	NA
Ddx42	-0.389556690475733	0.225630138353351
Slc27a6	-1.02031075881802	0.012037654406503
Vcpip1	0.163468628344294	0.394987929366523
Gdf5	1.26649652749528	0.00501684856702458
Pim1	0.112225575009542	0.714800130579509
Ceacam2	-0.581826382804357	0.141038018751257
Kit	0.00717723912566765	0.990847141567671
Pafah2	-0.298468050288613	0.338891239304697
Gnas	-0.0343315754736629	0.856105140089503
4930432F03Rik	-0.339179397752457	NA
P4ha2	0.721071815839648	0.0468326438021746
Washc3	0.191412030168823	0.406439486938155
Sel1l3	0.177442918084781	NA
Smyd3	-0.36501627683813	0.0593948754468407
Aif1	-0.783986922026382	0.200974916322495
Prss40	-0.24628372455133	NA
Sprr2e	-0.104285249706982	0.649835016983217
Sult1e1	0.0156002303832783	0.9781381032008
Akap7	-0.207847791894596	0.422438844776622
Hmgxb3	-0.366960940699554	0.177668658005966
Olfr391	-0.0889760917699861	0.569064158267967
Tmcc2	0.0166954238794696	0.972852983562353
Rps13	-0.469230621009542	0.140501160158095
Upf2	-0.0231569682410318	0.897546910626984
Enpp2	0.187882766156902	0.587622957290919
Morf4l1	0.161243382095081	0.601210285398437
Tmem167	0.740277253951358	0.0354391915016676
AA986860	-0.416294517642853	0.0533765638632716
BC023105	-0.192797068131177	NA
Cib3	0.12633069729477	NA
Acsl4	-0.190917345947116	0.47999189333272
Fbxw2	0.102687608379106	0.661006865142907
Slc22a22	0.27150395599678	0.75200175782947
Hyls1	-0.0001069254698146	NA
Tmem184a	-0.226780875831377	0.213452739720422
Slc6a14	-0.0800796570355504	0.707239120387349
6430550D23Rik	0.0138131582433254	0.985118989319619
Stk35	0.119525337641929	0.721886905032537
Hmbox1	-0.489428016782431	0.00835205795327024
Fgf22	-0.217976206907288	0.236556847380863
Aif1l	-0.129485054861531	0.854578922246052
9130024F11Rik	0.0329327670626904	NA
D130020L05Rik	-0.483083818017145	0.0831665258571693
6530403H02Rik	-0.418946179077149	NA
Golga5	0.534105704212687	0.0521846932518319
Glb1l2	0.279817477785844	0.286901342869118
Picalm	0.633766623454383	0.00505612304333311
Fam13b	0.747998665223284	0.000421420437425147
Mars	0.57784403459348	0.0550698099027385
Nfia	-0.188274313335226	0.475173851303251
5730507C01Rik	0.0544159605009561	0.846085096735929
Fat3	-0.266433688439746	0.0925328624166193
Icam5	-0.256795944583413	0.515853150134791
Cd300ld	-0.806443385773633	0.0564875321823474
Chic2	0.614862456290062	0.185896525676193
Dkc1	0.327774403053131	0.193912879700901
Spats1	-0.346085660013684	0.0825291427698602
Defb39	-0.251636737581243	0.157568596747597
Wfdc2	-0.433459955143802	0.33006833690236
Esd	0.324102499723719	0.242308518979974
Cyfip2	-0.467359028764734	0.124496968852091
Polr1a	0.0612175566160445	0.8517194128083
Dnm3	-0.443829897600225	0.151243627384948
Gapdhs	-0.0948010289230318	0.702126006694177
Itprid2	0.150629434217832	NA
Cyp19a1	-0.0981258724230285	NA
Amy2a5	0.270192917534396	0.3457505984718
Zfp324	-0.159222449339972	0.634465891474326
Nol6	-0.658738771550603	0.002418339266114
Mep1a	-0.316741899435837	0.140349752069278
Camk2d	0.103829990411267	0.609329921667884
Fxyd6	1.23691768888647	0.0336565248917013
Pcna	1.40606944053323	0.0137301388186557
Hdac2	0.295950403457068	0.264109576893899
Scn2b	-0.58428673742776	0.284814921292267
Arhgef38	-0.223947905553863	NA
Polr3k	0.320576676801519	0.218184512843655
Tcap	-1.02384106726183	0.138791703604165
Atad1	-0.334130650535439	0.161391060204616
Tmem127	-0.00988811496574463	0.96304308616588
Rtl5	-0.330252201062994	0.538243438157708
G6pd2	-0.198789078002594	NA
Ufsp1	0.0887852069010334	0.881277613068741
Ppp2r5c	0.0933479860958912	0.7468278364471
Asb13	-0.205762500695169	0.401100418579107
Phactr2	-1.0164252342671	0.0267558040507509
Farsa	-0.0757031094616408	0.872628537592045
Klrb1c	-0.209140872084848	0.348711270992086
A330078L11Rik	-0.0107223040631982	NA
Pvr	0.307636806235299	0.251543077304269
1700080F18Rik	-0.255049730677496	NA
Abhd2	0.524843298520649	0.187219088988284
Notum	-0.723500161959125	0.0812118680438098
Hs3st5	-0.16954187746145	NA
Atxn7l3	0.0910711914811666	0.845497449791438
A330041J22Rik	-0.00827501486878259	NA
Mief1	-0.205077866830445	0.134051520231771
Runx1	0.569190727223283	0.00754489836477452
Pf4	0.0950568121521679	0.95663337987862
Vim	-0.748849105835898	0.0533156753240223
S100a5	0.667522536043789	0.141491910434318
E2f1	-0.143322092641361	0.665484314484589
Ptpn11	-0.582851844335244	0.138264033461659
Ddx4	0.783327206970727	0.18442658295042
Smdt1	0.312249514099239	0.162240304836074
Txn2	-0.294935381468958	0.0847572508421291
Rpp25	-0.236999864031001	NA
Slc12a6	-0.0350537707425505	0.910481548140607
Mnt	-0.192224952111254	0.5199699357244
Plin4	-0.12093311385177	0.890265219495534
Pik3ca	0.298442528249098	0.30936185779882
Parp14	0.0596630773293274	0.92135061467785
Olfr698	-0.0213920326723063	NA
BC037438	-0.150400311224319	NA
Rnf111	0.142820088719748	0.773517911749991
Umps	-0.587174060488263	0.060540080834539
Akap13	-0.225104500691191	0.47560529380079
Adrb1	-0.269213839595633	0.33006833690236
Tada3	-0.0282161210086241	0.9177861464202
5730437C12Rik	-0.16145506761032	NA
Eif3k	0.414781734551721	0.385709662766574
Eif5b	0.00746406202054267	0.981694414305824
Bmp7	2.27024042122305	0.00451730790212072
Spag6l	-0.0198916911124229	NA
Stard7	0.676124903411123	0.0183982251180791
Plcz1	-0.0776823493272162	NA
4930596D02Rik	-0.175007112145415	NA
Gtf2f2	0.0913079153340407	0.725958929903218
Zfp78	-0.298959033198339	0.145299748985944
Slc39a8	0.302172809738339	0.174165317526159
Doc2g	-0.102804519616164	0.805706685005301
Olfr516	-0.110230373125612	NA
Olfr1018	-0.33039778813671	NA
Gja1	1.33295665967478	0.000536337977337676
Glod4	0.282740991332169	0.495838023902283
Egf	1.05332339890045	0.0355607535079131
Vmn2r1	-0.266491214999781	0.591087408657421
C730045O03Rik	0.856965047822819	0.22626527998009
Bicd2	0.2720767754274	0.335439381011985
Fam243	-0.121125355035238	0.412553977930818
4933431E20Rik	-0.460305717250322	0.421557937632043
Snx3	1.28766588214696	0.00535813907926979
Sorcs1	-0.0826791099059512	NA
Gm5148	-0.635474126634646	0.0268547289932782
Fam131b	-0.0935784356845222	NA
Lcor	0.450975205841326	0.0890783584895495
Ilkap	0.0337869538217578	0.948693698475484
Sox17	0.310333299407076	0.110389211673138
Slc30a7	0.0258834889524813	0.912237459170343
Herc6	0.263423387440235	0.189390120508677
N4bp1	0.0991178396712782	0.602333442479009
Olfr1308	-0.331253669359335	NA
Nlrc5	-0.341159576250671	0.148480263327755
1700016D08Rik	-0.020447782341675	NA
Slc10a4	-0.117706380312205	NA
Atad2b	-0.0847837880087486	0.821521621434582
Cpne1	0.240689535243379	0.333662418873627
Zfp938	0.613481593104989	0.0620446154479261
Cstl1	-0.114254614234363	0.57104443519963
Glrb	-0.251720299116902	0.633722198178922
Tifa	0.134757336258274	0.858283988696902
Ghr	-0.549551743334204	0.0663171577963689
Trir	0.118621558470533	0.655456327506843
Chd3	-0.207460181009691	0.493670083583482
Arl6ip4	0.194172042440947	0.395270509870503
Steap4	-0.274864635033578	NA
Syt11	0.345885411160543	0.346096156014112
Nckap5	0.14855293275738	0.634217287948192
Gm4532	-0.0290969267947945	0.948994193894735
Olfr1241	-0.10821336262044	NA
Bclaf1	0.0441859581712381	0.90614476622478
4632404H12Rik	-0.140863064945802	0.712214018559647
Pax1	0.827052816704994	0.112305224212079
Trmt12	-0.0779032920100842	0.825808753480449
Abcc12	-0.0481716812661195	NA
Cox5b	-0.0719999835591721	0.769604750079509
Gpx8	1.14995981564327	0.00501684856702458
Psmc1	0.35467721335491	0.260455280866204
Anxa2	0.750328104803876	0.133667419141532
C2	0.0373055866243083	0.915505718844282
Mag	-0.385969960202442	0.144379877739918
Papolg	0.166107757035368	0.568873108238593
D530014G21Rik	0.44552703000236	0.550780614206378
Btbd11	0.0104716388662577	0.979644775091547
Ralgps2	-0.192572734115334	NA
Ndel1	0.43922875928674	0.0979519383914608
Dnaic1	-0.456467528693434	0.138633339363837
Phf8	0.154226081925037	0.556131585667353
Alppl2	-0.267838547222833	0.101053435696605
Rep15	-0.74142439207122	0.129920512714958
Bax	0.228753942821332	0.621819651125583
Kcng2	0.100664399935855	0.880964495816774
Slf2	0.195242820580529	0.247435444638649
Phax	0.481460163008348	0.13284715763524
Tmem116	-0.0880581689800178	0.698867678211617
Nfatc2ip	0.119939654581644	0.705602044967493
Kmt2e	1.07412893664368	0.000745160513518953
Psmd1	0.203464303305883	0.530037598958857
Syt2	-0.111681587167418	NA
Dipk1c	-0.0890451006351396	NA
1110013I04Rik	-0.0339884439142941	NA
3110054G05Rik	0.40522781894272	0.184331827029074
A230101C19Rik	-0.0123993230835099	NA
Dusp7	-1.29637086666735	0.0535435075974974
Nceh1	-0.349965059979396	0.292489903327032
Mapre3	-0.163665764455615	0.743083204597551
Lipe	-0.518934574819288	0.178139830111943
Chmp4b	0.217676405972197	0.258538293327789
Spata4	-0.194771297281179	NA
Actb	-0.281251329509054	0.542466621419962
Ulk2	-0.306742073489289	0.165370833134466
Sh2d4a	-0.616490608560818	0.203255776205596
Fbxw14	0.385271539505655	0.266146111468964
Far2	-0.349199176470268	NA
Erc2	0.315307391580034	0.359302301307618
Cdk17	0.237726483650907	0.079413481876216
6230424C14Rik	-0.100305960937823	0.847963190893102
Rfpl4	-0.106300694732295	0.615676505190933
Ehd2	0.0503106583617626	0.878795574723862
Usp47	0.15167952250536	0.414556756829334
4921517D22Rik	-0.132905377382507	NA
Nmd3	0.100598809505908	0.818107096701237
4930442E04Rik	-0.508680649651984	NA
Neurod6	-0.867890881302601	0.000285891659868053
Cmya5	-0.297778084372851	0.594732745910578
Togaram2	-0.380076449016865	0.0246303325892093
Lratd1	-0.0781192951183071	0.900417358636106
St7l	0.387293037730318	0.305490983758756
Acat3	0.190164167710542	0.456311990333506
Trpc2	-0.205108244502931	0.340108043046144
Mc3r	-0.193183258189111	0.365185469789835
Ang2	-0.265813776279537	0.384015976073537
Olfr1477	0.0966265897469851	NA
Egfl7	0.670488217067175	0.402819370039425
Efr3a	0.327778414322665	0.0446846881714911
Fbxl7	-0.284859732656343	0.206323988529481
Yjefn3	-0.309126260299493	0.359034081032882
Esr2	-0.0183552664572836	NA
Plekha1	0.521018340707048	0.240804476564342
Cyp27b1	-0.273662911185125	0.142723554511126
Arl6ip6	0.786112446200465	0.0165129287181691
Pid1	-0.245979166662938	0.812969658771854
Slc6a18	-0.0575773679531728	NA
Ammecr1l	0.147217209847212	0.480321137208139
Rhot2	-0.768268162605413	0.0253316359676353
Adgrg6	-0.0726828967281059	0.856105140089503
Hook1	-0.118603077913226	0.552291109841198
Unc93b1	-0.292418280517329	0.205339493729557
Dll1	2.40663920490996	3.50347894889882e-05
Mageb18	-0.115569631824615	NA
Cap2	0.596483796602751	0.181419817956631
Olfr1494	0.0551929860215768	0.901363223131902
Sh3d19	0.0129557644580682	0.982317320772335
Dapk3	-0.133741396217733	0.690519450338777
Mpig6b	-0.205532439686156	NA
H2al2a	0.548402630419207	0.281160029280828
Epg5	0.0751216802223733	0.880932809174781
Zfp91	0.294806863304242	0.137214646926141
Lgi2	-0.229879854380186	0.562758973344007
Trim23	0.355036311953389	0.0938475097504396
Rala	0.397384533362016	0.145986152361821
Patz1	-0.0809081896011998	NA
Ccnh	-0.008093045805892	0.977528331271355
Car10	0.162659544906243	NA
Rer1	0.421319942248674	0.106774536211286
F7	-0.274701831713134	0.190484566621773
Olfr1123	-0.13225791443621	0.578630747194171
Rbm42	-0.234296456367312	0.178139830111943
Col4a6	-0.376664277083655	0.163249729462743
Dhx33	0.285432595610914	0.146022411376857
Cenpf	-0.618956841088567	0.0254142838082975
Olfr815	-0.0861672146678728	0.744507342389818
Grb14	-0.0743894224313871	0.859594279467549
Usp37	0.398874797889287	0.13771921236666
Olfr1349	-0.278751675368645	0.445215643306045
Gm7052	-0.332211711717567	0.417845175148417
Sh3bgr	0.335531009179215	0.312612064477171
4930539E08Rik	-0.196836515135272	0.254406919077466
Vmn1r227	-0.589027663949772	0.0295383207436088
Rab7	0.708997844981796	0.0345385582611611
Kif1a	-0.0284971581610094	0.898461438658446
Olfr822	-0.0991826560138693	0.719204747834899
Kcnh1	-0.377640651261353	NA
Tfpt	0.0572267060655774	0.825845466310822
Fbxo25	0.00200820392486618	0.994795577329198
Nsg1	-0.625932470861247	0.0124641410194859
Them4	-0.438210907086223	0.181111057954866
Ltbp4	0.196973894842261	0.535156604903169
Cfap300	-0.0149771963769841	0.977839463706983
Luc7l2	-0.0112242826351704	0.967271975713607
Syt7	0.191264161176763	0.197698267924655
Plaat3	0.424221809022531	0.358717041024315
Nrg3	-0.179349635341017	NA
Mdh2	0.00371878478799806	0.987108989182616
2700038G22Rik	0.370037719879771	0.345131448512434
Abl2	0.30796665159121	0.111994978329438
Gm19905	0.198879300532055	0.364294557420392
Nfya	0.176009760989257	0.654770728417579
Sptbn1	-0.0949160702876816	0.83325742948101
Olfr1383	0.191307642688842	0.641269749907879
Fam114a1	0.532162469492838	0.190740000287351
Kcnip3	-0.392374216128373	0.0518712315157649
Kif21b	-0.372623253891335	0.223468542130676
Exph5	0.0616086624202134	0.717314206411884
AU022855	-0.501540826378721	0.343938890372971
Depdc1b	-0.923037244857693	0.284339734061813
Pld6	-0.303137209885331	0.226093296977514
Fhl3	-0.0413027569507969	0.858283988696902
Msn	0.477435670682898	0.0982032060285497
E230008O15Rik	0.468429022606934	0.317679701857614
Angpt1	0.104553402908207	NA
Anks1b	0.0217843660608777	0.96219090793331
Ythdf1	0.280462292238759	0.2452412014469
Ctnna3	-0.0450763736116784	NA
Tssc4	-0.295924811600914	0.260455280866204
Rab1b	-0.596735526276267	0.0107135211804725
B330016D10Rik	1.27080399164921	0.00713471285586304
Trim46	-0.585210937887808	0.234235080398586
1190007I07Rik	-0.0233236014748719	0.953853670382893
St6galnac4	0.159767473762624	0.72756713088179
Ppm1l	0.393833957484081	0.277830625379292
C530030P08Rik	-0.233308892998277	NA
Gns	0.17005679365244	0.400554530596015
Cd37	-1.08070181771685	0.00690698953319926
Smim13	-0.305005353148699	0.460019109066741
Degs1	-0.140698006334021	0.612397720923516
Flrt3	0.350672297470903	0.495537261606311
Des	0.772900661526158	0.176804659300553
Sh2b3	0.194330875385943	0.475092366352178
Lama5	1.2681924379334	0.0610701914090517
Usp25	0.115247982359386	0.800934083768963
Ahr	0.0130210502904016	0.990847141567671
Rab11a	0.520103514533295	0.0273874149044706
Ccr3	-0.420141450527687	0.181462263677192
Cyp4f16	0.435149449157953	0.170618611054838
Cfap221	-0.172694306068176	NA
Bbx	0.607320555748371	0.0673318699969215
Ufm1	0.833262808590325	0.0442280794351374
Dipk1a	-0.293985029821605	0.606283331467413
Cox17	-0.322795926812421	0.33871040807912
Syncrip	0.251037050173115	0.359587142782109
En1	-0.0582068025716523	NA
Tpte	-0.174858535703238	0.237476601719486
Susd2	-0.82275203678343	NA
Nbeal1	0.323357142750028	0.26053532921097
Riok2	0.221451523033114	0.545634936561336
Gm4836	0.247740738890389	0.352932967065763
Vgll2	0.0912131372469793	NA
Hprt	0.0606252025427388	0.794555036712973
2310001H17Rik	-0.240336049219699	0.263471939752999
Dync2h1	-0.35134239835346	0.028966521173181
Sf1	-0.201802272740707	0.162257276442714
Itga11	0.073859043680374	0.942652952013908
Sfxn3	0.300234747579108	0.364294557420392
Ldb3	1.02142025683515	0.0717390366532557
Pou4f1	-0.400059811007623	0.13284715763524
Cldn1	0.0455075956422111	NA
Atp6v1c1	0.380848139632683	0.347866933380309
Insrr	-0.399896009780357	0.0316824771106043
3632454L22Rik	-0.239256526073985	NA
Wdsub1	-0.478606605910623	0.041178264756097
C630004M23Rik	-0.266148098762683	NA
Efcab14	-0.00388012287125745	0.989756430964236
Pank2	0.420035247192987	0.173749855996545
Adssl1	0.911003177482201	0.317285070883522
4930437M23Rik	0.0999670788653209	0.858684085688188
Impad1	0.681580933123947	0.0251632671607704
Slc22a15	-0.459644858744821	0.171644156048869
Lgals4	-0.699586085549639	0.140931312439576
Ctbp1	0.597213384221328	0.0786508055457838
B230118H07Rik	-0.189196204270874	0.538700790120133
Ntm	0.0372077480506126	0.792978006330516
Mapk11	0.0558797092380693	0.906504310476275
Ybx1	0.412810749765869	0.045825795793287
Zxdb	0.21501819515172	0.595856666194916
Osr2	0.332014009506236	0.348984409938604
Ensa	-0.158269082684947	0.426683457488579
Gm4651	0.45258725873595	NA
Olfr123	-0.370658642637536	0.140827960052609
Ccdc141	0.00416333840159036	0.99043173901664
Cdc42se2	0.374009680680459	0.0759636883344489
Elavl1	-0.0175796271068497	0.954094351882866
Slco1a5	-0.468645072865974	0.0178792529812309
Orly	1.3792972831916	0.0182069125020344
Arf6	0.169444043268365	0.561694399952856
5330439B14Rik	-0.120382573474355	NA
Hspa9	1.08893322606431	0.0170905609679506
Atp8a2	-0.443890188182811	0.0653644279443585
Cfap44	-0.0137526595528883	NA
Bet1l	-0.2755640167231	0.172308580424444
6720462K09Rik	0.359624825353755	0.458816732612597
Vwa8	-0.200533551369785	0.52594602491633
Olfr1153	0.234093199989448	0.322953431491878
Mbtps2	0.174702708752853	NA
Pou2f3	-0.648057739018586	0.087917210082802
1700017B05Rik	-0.192734742706878	0.421285289088514
Vgll3	0.599949955344122	NA
Sema4g	0.505203416478807	0.139358088949771
4833439L19Rik	0.674056185285559	0.00738955824262192
Vmn2r43	-0.552741616983348	0.10899321641279
Nsun5	-0.136956025892354	0.6032211459163
2900097C17Rik	0.426726407140299	0.162257276442714
Zbtb8a	-1.21531285081307	0.0361224580430873
Sdc4	0.439212739805734	0.301278566314422
Zfp369	0.0797019920404385	0.778650746193196
Rassf3	-0.447460254410269	0.376296722003562
Nacc2	-0.263203983506229	0.355154374829115
Ercc8	-0.132714221559346	0.55263967266633
Ccdc93	0.329268952445819	0.165535719642135
Masp1	-0.253983203847742	0.22547727269341
Dpysl5	0.0280954014070794	0.895932308033894
H4c4	-0.0401021023070462	0.951997245181697
Gpam	0.0735415718891051	0.810621390848504
Iglon5	-0.261553211325537	0.106587801548361
Il27	-0.370673474131111	0.0628975208477328
Olfr1270	-0.098073011527029	0.636353228850247
Magee2	-0.0850258674500034	NA
1810030O07Rik	-0.0862775364181724	0.866413505052702
Camkv	-0.234173667585243	0.411561972647758
Naa10	0.0357736921451778	0.948508945948972
Nanos1	-0.384498847701938	0.0658068575899405
Ghsr	-0.158922250158815	0.334427903812443
Ankrd9	-0.374348411486574	0.0695902963941811
Pacsin2	0.661659416753916	0.0647934432153385
Olfr715	-0.274736747342388	0.168927970397833
Lamp2	0.515463218436712	0.0338699452529751
Zscan20	-0.0509821236195141	0.792637384886225
Ik	0.0797292732619602	0.733058782261755
Fasn	-0.684722427395685	0.0571557688236277
Nlrc4	0.00318867397847897	0.995775513055853
Dido1	-0.183120627097807	0.33421825942303
Dock8	0.325660688955391	0.0294265884362101
Srms	-0.627604017916801	0.0226375466017126
Atp2a2	0.475901119082068	0.099029934278256
Ccdc12	-0.0622537725989865	0.821050177464995
Mavs	-0.320326063163156	0.117865604416048
Adcy1	-0.245996354951493	0.0754162694751369
Ahi1	0.138213173638166	0.550896061458655
Fgfr1	0.239810691053674	0.135348029884096
Oas1c	-1.33777319610819	0.134930679544495
BC022713	-0.188856071317591	NA
Klhl24	0.284390704303037	0.242769022592865
Chadl	-0.720802228858387	0.0610701914090517
Adamts9	-0.354798791154229	0.115672563761624
Mrpl28	0.178937841082451	0.558281355713719
Sat1	0.57397131271945	0.0383080880418323
Kmt2d	-0.253060585825297	0.0420640687628691
Rabl6	-0.342427638956701	0.156560444940122
Map1lc3a	0.0462442201984678	0.958851094516029
Nedd1	0.247237854667107	0.192997802779789
Ffar1	-0.239674610666216	0.162605324848173
Sycn	-0.589286038421811	0.0141321478781202
Specc1	0.242530366479815	0.273983296543478
3110023J12Rik	0.0890004232839184	NA
Adcyap1	-0.0700179041748516	0.712214018559647
Slc30a5	0.552239284808043	0.0843324451297601
Mettl14	0.0884604435151936	0.62683099720118
Pirb	-1.36342160832958	0.153434927975143
Dusp14	0.810993027249413	0.0604803667444989
Tsx	-0.00276237372158799	NA
Pom121	0.061159861262668	0.812058944781325
Galnt14	-0.168225788302453	NA
Mr1	0.0385740520167208	0.937020209031407
Vapb	-0.166156778395593	0.371188650854926
Ppm1a	0.798118027727329	0.016911233498092
Trim9	-0.327121233906958	NA
1110006O24Rik	-0.298229457301317	0.252533008570413
Mrpl52	-0.560822361000046	0.0718727858631088
Hpca	-0.0922630553389436	0.551334009128896
Uqcrb	0.497621888724628	0.213056371567122
Max	-0.675191137102206	0.0251149322578486
1700052I22Rik	-0.204640768185108	NA
Hectd2	-0.170883438813346	0.639984567310625
Ang4	-0.5213111348324	0.00651017300021595
Rab2b	0.0765720413184724	0.742359886433997
Lyzl4	-0.947749912438201	0.000506366957671155
Ahrr	-0.380949658426799	NA
Camsap2	-0.210594540654271	0.247964116168764
Acss2	0.493002835021776	0.0299047020715034
Uhrf1bp1l	0.311601803803476	0.205155574042519
H2ac4	0.162373430297843	NA
Rgs6	-0.211567372165421	NA
Ttll7	0.193574069829909	0.524021778774194
Def8	-0.387453427424613	0.269777941668338
Traf4	-0.22828844189927	0.610532856564263
Rps6kb2	-0.313204294430921	0.0783865452442312
Cyp2d22	-0.125008385009334	0.581271276218907
Gm10997	-0.139737118316963	NA
Ints1	-0.251870169773664	0.49448134990823
Sorbs3	-0.185922681062401	0.516582491576249
Tfcp2l1	-0.07935550688322	0.682845084262581
1700101I11Rik	-0.147593204977196	NA
Rsph1	-0.184061706478731	NA
Ift20	0.194642211606185	0.468075640644835
Fam3a	-0.339829410783162	0.278382240680585
Prps1	0.730196633997574	0.0504969998497109
Gsta4	0.29613437543339	NA
Zfp407	-0.111467330516059	0.639172087553364
Cst9	-0.144151276948921	NA
Utp3	0.344266328403523	0.236415070797582
Olfr823	-0.0403699766152578	NA
Ehbp1	-0.333991759384547	0.110907976835139
Tnfaip8l2	-1.44634137116515	0.0200685815424316
Plk3	0.134920873305167	0.74892665491364
Myo1d	0.03121666188144	0.947260517233755
Prelid3a	-0.155910614381871	0.268530409532365
Ppp2r2b	0.153353339547063	0.262249759591141
6330437I11Rik	-0.124693240489088	NA
Mtor	0.0894964140291192	0.834972295842679
A330074H02Rik	-0.303732597492288	NA
Lyn	-0.100678397896202	0.851588454677862
Atp6v1f	0.287370128342261	0.229918674323833
Mef2d	-0.107338532286351	0.662474937265662
Olfm4	-0.0926927846359965	NA
Cspg4	-0.343884191253033	0.321524336784949
Acbd3	0.177076869902454	0.668814778535683
Gm3625	0.723876479167677	0.170580434673571
Arih1	0.289184393830343	0.184918144428284
Trp53rka	-0.0768871430825247	0.87595616496989
Ndufb9	-0.277502208782385	0.209079727282556
Cryge	-0.133220651126964	NA
Lsm6	-0.0281846446021839	0.902558855307071
Th	-0.0411894058517793	NA
