gene_name	Injured_STR_ort_1_day_post_injuryvsUninjured_STR_ort_1_day_post_injury_log2FoldChange	Injured_STR_ort_1_day_post_injuryvsUninjured_STR_ort_1_day_post_injury_padj
Btd	-0.161017244937355	0.575995040618885
Bap1	0.036613721152456	0.962555791028064
Phf7	-0.108884678733666	0.873088048091674
Galnt15	-0.615932836788611	0.000457833272859598
Sema3g	0.152258738587752	0.578648828409386
Dph3	-0.0390188721312941	0.943899796844155
Oxnad1	-0.297765812415576	0.461982978776005
Msmb	-0.0791320304010255	NA
Gm6768	0.176021185234945	0.948987621337114
Nisch	0.0312145370679106	0.944524726753852
Parg	-0.129838075254807	0.722019788958566
Ogdhl	0.150557451655866	0.931441321494393
Glt8d1	-0.0942947582705049	0.834763213631453
Spcs1	0.120379249489043	0.659192892399994
Nek4	0.143354958906278	0.538765303564816
Chat	0	NA
Itih4	1.41157564412134	0.0422718184422533
Hnrnpa1l2-ps2	0.547605951442495	0.636292416550676
Ebpl	-0.00461132440816181	0.988110701211751
Kpna3	-0.159014481222118	0.558939773682752
Spryd7	0.0578693778915362	0.944970069857941
Rnaseh2b	0.0709094398873443	0.880643515024966
Gucy1b2	0.129450397703737	NA
Mapk8	0.1002325931456	0.86683954464712
Pspc1	0.161268642963696	0.749020134137431
Ctsb	0.156825756044919	0.444127540946945
Ptpn20	-0.773372106876169	NA
Gdf10	-0.571586727672497	0.00162646032642264
Gata4	-0.00989076225050996	NA
Zmym2	0.0692522654568552	0.869981662902841
Cryl1	-0.0842002641656491	0.8775476584243
Prkcd	0.0509562944400889	0.87581795546444
Anxa8	0.324031541165404	0.640921203498397
Eef1akmt1	-0.169498831311225	0.787504243114078
Xpo4	0.0314509537594101	0.965690515315702
Tdh	-0.34849738189482	NA
Tkt	-0.0254155149033876	0.971883052069868
Pinx1	0.273181939650934	0.0491781199161896
Lats2	0.0290526424331874	0.948976631049143
4930578I06Rik	NA	NA
Dcp1a	-0.070596557341949	0.913327492739708
Sap18	0.444126223384491	0.681380662352729
Ska3	0.10262177619382	0.884500069741819
Prss52	-0.0156102142476824	NA
Mrpl57	-0.034562399476941	0.961332346381849
Zdhhc20	0.19460054773314	0.623043720830578
Hmbox1	0.0264147690837936	0.950698610163713
Micu2	0.0400278084395254	0.862066685550884
Fgf9	-0.909384329499407	0.00614251651897414
Ints9	0.03706796405253	0.908897763142568
1700129C05Rik	NA	NA
Extl3	0.198102609628939	0.387361031491513
Cab39l	0.00220331175877456	1
Cdadc1	-0.257198104217343	0.415338257929768
Atp8a2	-0.466341088234014	0.677517408879901
Amer2	0.137368252459761	0.820834355454521
Mtmr6	-0.012394752176142	0.974997946641544
Spata13	0.155244469147306	0.562715394841322
Cacna2d3	0.172548896107356	0.841443101853154
Mipep	-0.0610134907088778	0.885514764408963
Wnt5a	-0.345106046371066	0.383547432416528
Esd	0.318519022724099	0.000508433725104102
Lrrc63	0.185700106820024	0.93547417947786
Lcp1	0.10887496783577	0.656590675786505
Cpb2	-0.0236115972389115	NA
Zc3h13	0.0401422927306989	0.812590681444447
Erich6b	NA	NA
Slc25a30	-0.289128364544588	0.529521302959685
Gpalpp1	0.15222873172203	0.181726359200954
Nufip1	0.203339446144933	0.154373733460423
Tsc22d1	0.133933478910535	0.491405498895156
Enox1	0.0468497793963877	0.972010240461427
Dnajc15	-0.00802732776233073	1
Epsti1	-0.105235003455262	0.841883630032132
Tnfsf11	0.605831087565728	0.074739099205033
Akap11	0.105729969548238	0.785541127405052
Rgcc	-0.137173175308159	0.66496373687011
Tdrd3	0.0701778255020792	0.860655474091425
Naa16	0.129129647680914	0.659192892399994
Diaph3	0.126287059350222	0.797227357222831
Mtrf1	0.0711650747223662	0.918218392692772
Wbp4	0.0292606368643586	0.933036735989731
Sugt1	-0.000260538645985768	1
Cnmd	-0.048666236962211	0.969787912579851
Olfm4	-0.241619719293187	0.539743232501748
Elp3	0.0782096881599678	0.725536154028413
Scara5	-1.5832653731523	1.68619589659805e-17
Pbk	0.25739685645881	0.35924805755472
Esco2	0.200708431746781	0.665967048418233
Ccdc25	0.0713977810330422	0.644350414258917
Clu	-0.10137853349395	0.782369559326219
Adam2	0.364912366471722	0.800374082253341
Ephx2	-0.35319618395317	0.321231667264428
Chrna2	0.218703730731536	0.914824844493892
Trim35	-0.368322713978465	0.00713783143957465
Stmn4	-1.68562840368931	0.00459533326595537
Dpysl2	-0.161165236005829	0.716104769881045
Bnip3l	-0.0809413606783654	0.834763213631453
Ppp2r2a	-0.0245557962974691	0.924662198673161
Ebf2	-0.922202212757387	0.000201694566464473
Nefm	-0.210623883909959	0.921490087485961
Nefl	0.0402893796676344	NA
Adam7	0.0102160526004739	NA
Adamdec1	0.3223396717975	0.869981662902841
Nkx3-1	-0.00827719481549209	NA
Pibf1	0.0589447589383063	0.928651242966847
Entpd4b	-0.105616260644586	0.833091645157556
Bora	0.147724227754885	0.61617267072832
Tnfrsf10b	0.294610831285727	0.348036911130881
Rhobtb2	-0.32075381185513	0.0339536815100155
Klhl1	-0.195003418341501	NA
Pebp4	-0.300458917411545	NA
Bin3	0.0455965999442537	0.956726553050571
Pdlim2	0.0447525087567908	0.946043678326049
Sorbs3	-0.335626250158701	0.074739099205033
Ppp3cc	0.0686615574750068	0.888481684123933
Slc39a14	1.71404715162076	2.90582434836154e-11
Fam160b2	-0.153861560524394	0.488608191872446
Hr	-0.411527314685453	0.164854164324264
Sftpc	0	NA
Bmp1	0.0369255647655674	0.955076801609396
Dmtn	-0.132479640490024	0.792364387284685
Xpo7	-0.118849112399784	0.813275290661542
Fgf17	0.806194116074129	NA
Dok2	-0.0483967295846571	0.977688290705561
Gfra2	-0.117478562081089	0.836265089508604
Rb1	-0.0659349858945358	0.908897763142568
Rcbtb2	0.0251501883588963	0.970781961888108
Itm2b	-0.221654651342097	0.000435905640146293
Med4	0.0663922059885529	0.659192892399994
Sucla2	-0.215908403228714	0.585000335049831
Uchl3	0.171062938095323	0.451517273550477
Gpc5	-0.0296454072610995	NA
Trim52	0.30819060281561	0.836056223994702
Spry2	0.211645200228587	0.430477727593657
Rbm26	0.0229619956459109	0.920305434985899
Rnf219	0.23912002075189	0.448919154078026
Ednrb	-0.00726459558895898	1
Scel	0.797288080461241	0.287894374779082
Fbxl3	-0.136356167709792	0.287167575433802
Cln5	0.0657028148528099	0.849194697347477
Acod1	1.45850461189261	0.00398636695369486
Dct	0.205119776654133	0.867515417531588
Tgds	0.0519241688993491	0.861537763781961
Gpr180	0.307694276321876	0.113216105696002
Cldn10	-0.0531125581403626	0.959809053275046
Dnajc3	0.260194687295091	0.00391986898992369
Mbnl2	0.0433477205718347	0.93241515022265
Nipbl	0.0237361373549699	0.911886952116614
Nup155	-0.0102641876936235	1
Gdnf	-0.326379540519646	0.809561480463981
Osmr	0.938644176573508	0.000187946399809707
Fyb	0.0397287364560337	0.954717525383056
C9	0.213865718537057	NA
Dab2	0.342920726159931	0.524918794678526
Ttc33	-0.33731487229673	0.157843008748484
Mroh2b	0.00875450739026032	NA
Gzme	0.102114274018783	NA
Mcpt8	-0.270640866785575	0.471379445414897
Rab2b	0.03413718193958	0.986580205006415
Mettl3	0.191216634703714	0.52171405557382
Dad1	0.321979151847684	0.00231356409683998
Lrp10	0.0037365989945125	0.998960349081821
Rem2	-0.338674518131991	0.831836910711361
Haus4	0.0601254886789243	0.937783872059023
Ajuba	0.507898137130513	0.216201315977352
4931414P19Rik	-0.0763530798751209	0.908120635493581
Slc7a8	0.641860531552435	7.17655432285353e-06
C6	0.117030700229637	0.918218392692772
Fbxo4	0.208171678025567	0.563306830657052
Acin1	0.144672360338352	0.16008443267447
Oxct1	-0.169200799259076	0.560378750757943
Drosha	-0.00729716620990234	0.988648075591207
Psmb5	-0.0052845883526523	1
Pabpn1	0.119801119507243	0.6407630591262
6030458C11Rik	0.0351977355093213	0.909925722498749
Pdzd2	0.00953956231401119	0.998987365247765
Slc22a17	-0.132847064814824	0.833264435433442
Golph3	-0.0531972221878966	0.823577164861785
Zfr	0.0606308738415623	0.795266762332199
Efs	0.00997711485401531	0.994446322677035
Ngdn	0.0767651909424804	0.780903187702638
Sub1	-0.0547424401239682	0.725444937037482
Npr3	0.0151426768628249	1
Jph4	-0.642621180911684	0.447546501947764
Dhrs2	0.107589688604519	NA
Dhrs4	0.0524838380562177	0.915396035157848
Carmil3	-0.321476462584199	0.850541472135669
Cpne6	-0.183496132822166	NA
Dcaf11	-0.191637605669535	0.639461082608486
Fitm1	-0.768579980323359	0.0166875705307443
Psme1	0.0963401598843957	0.716578705673423
Emc9	-0.455000404261788	0.0794788147823374
Tgm1	0.16899894176209	0.841711343499336
Cideb	0.616043320753349	0.665627431425024
Adcy4	0.128646022310169	0.789508346690834
Ripk3	0.410949939152151	0.233232790808181
Sdr39u1	-0.474004118675545	0.200224097863476
Cma1	0.480659135812352	0.363277219855352
Mcpt2	0.712177995077127	0.000423699086481445
Mcpt1	-0.168263689874228	NA
Zscan26	0.00948830969162816	0.973810465760882
Atp12a	0	NA
Sema5a	-0.115297258517189	0.763452336354535
Cct5	0.154586675792798	0.0130773095270346
Cmbl	-0.487064209934913	0.160416536515273
Ropn1l	0.322181809122952	0.790564917933843
Ankrd33b	-0.0114565099870533	0.996552977715783
Ctnnd2	-0.236463268950101	0.639461082608486
Tars	0.32252671663091	0.0647529791749595
Slc45a2	0.0313038796645243	NA
Amacr	-0.1444991903621	0.833659397150031
Skor1	0.162404777776834	NA
Rai14	0.486254535463172	0.00020177906399832
Brix1	0.122694034014057	0.826710778445949
Rad1	0.0730031691937544	0.883426654060274
Ttc23l	0.174077396332958	0.946774854303492
Nadk2	-0.0395835353221804	0.968905373941906
Mtdh	0.119094352210982	0.74138819449789
Laptm4b	-0.246909564402841	0.346714505592519
Sdc2	-0.551568027018536	0.0171477252116608
Dnah5	0.149399032670024	NA
Trio	-0.0374140838253067	0.948963330118215
Ank	0.0500988607200858	0.857140396512156
March11	-0.203940684811618	NA
Retreg1	-0.0366799319288429	0.967258904782702
Myo10	0.288993199173119	0.188588702992639
Rnf19a	-0.0475129668627308	0.843688053383545
Pabpc1	0.0588862022314639	0.866503974939572
Ywhaz	0.071284861738372	0.653593044096135
Grhl2	-0.210518226566168	0.93241515022265
4930447A16Rik	-0.00827970915216122	NA
Rrm2b	-0.13346518210345	0.802613877187414
Atp6v1c1	-0.0232513973975331	0.963638003908383
Baalc	0.619385643099224	0.408723089062811
Fzd6	-0.096808152659877	0.895434110078622
Slc25a32	0.104712317060415	0.799393685728581
Dcaf13	0.187913552110088	0.150359507724395
Dcstamp	-0.121967840994911	0.87581795546444
Dpys	-0.294919171907728	NA
Lrp12	0.253294834039115	0.646505728487055
Zfpm2	-0.0410579941539056	0.988444281900088
Oxr1	-0.161046614044599	0.327809752195793
Angpt1	-0.239170675723365	0.136730980686067
Csmd3	-0.188596689480859	0.913327492739708
Eif3h	-0.0198056335155644	0.943157454955625
Utp23	0.272518453320732	0.449528520047319
Rad21	0.0290666354212571	0.929257582697988
Slc30a8	0	NA
Cdh10	-0.243051300745811	0.873598282537829
Shcbp1	0.169015902289806	0.566813574366885
Rida	-0.18406884528113	0.357332653269484
Matn2	-0.359048313968441	0.613265769122703
Pop1	0.44823730782183	0.210846865611312
Stk3	0.0402590903801583	0.905501672191797
Osr2	-0.663474256996395	0.307876792800958
Khdrbs3	-0.0929604261875141	0.817934454279094
Zfat	0.185161756109209	0.574419824435602
Eif3e	0.0102369842305665	0.980992032772956
Emc2	0.0185849659695893	0.981716664084614
Eny2	0.136968297956239	0.526413468777835
Ebag9	-0.0415145802244909	0.906535143940869
Sybu	-0.225807718646621	0.584829243997155
Kcnv1	0.00596298263165076	NA
Myc	0.399293273368289	0.0116216774378661
A1bg	-0.93696673081002	0.259802803300738
Washc5	0.184826328854451	0.0923175648782973
Sqle	0.341408504016935	0.112313554161391
Mtss1	0.0117042374159814	0.988685454091093
Ndufb9	-0.171986017808595	0.587631327215745
Klhl38	0.456258882674457	0.533041375242806
Fbxo32	1.25656777312181	0.000288189380883464
Wdyhv1	-0.156954752195285	0.765417700114008
Atad2	0.115106127061491	0.649078048482787
Zhx1	0.0101100500481683	0.984400301232708
Gm29394	0.148150012262651	0.920305434985899
Tbc1d31	0.178434808521215	0.543512357350998
Derl1	-0.0711952903774835	0.75652315341863
Slc22a22	0	NA
Has2	1.59873027101976	2.73844097024462e-06
Mtbp	0.406485820882325	0.197834743214175
Mrpl13	0.0496328448925512	0.910719742265989
Col14a1	-0.947248645888252	0.102934738625508
Sla	-0.0217292272864229	0.980848762507791
Lrrc6	-0.328018822903743	0.884500069741819
Adcy8	-0.235087181677415	NA
Asap1	0.0230664140046586	0.985631576431119
Fam49b	0.0187739928541928	0.972010240461427
Wnt7b	-0.0186904625007602	1
Ppara	-0.0878445524976312	0.981583304445575
Gtse1	0.0814637911820033	0.81766437093018
Trmu	0.134586802390293	0.851775954028418
Brd1	0.0289804186176655	0.873795850793819
Ttll8	0.0139166083475931	NA
Tef	-0.25580277541903	0.449528520047319
Zc3h7b	-0.0542349959058516	0.704929933200237
Rangap1	0.073951144998625	0.785988448090285
L3mbtl2	-0.0259597175774828	0.962561536019508
Rbx1	0.0474483487314296	0.890057508224718
Xpnpep3	0.232943225457788	0.450067153096923
St13	0.0277521995000498	0.951329324287031
Slc25a17	0.0477302640737666	0.899148934610102
Adsl	-0.198294824836369	0.479000600492986
Fam83f	-0.204628755904431	0.900682997236525
Mief1	-0.00276441440565719	1
Tab1	-0.423981836599655	0.10062666708277
Syngr1	0.125532276553469	0.831836910711361
Cacna1i	-0.218595161498009	0.929265060209345
Deptor	-0.168838816121627	0.548624851016028
Dnal4	0.11766852518966	0.850837208679279
Nptxr	0.324108285820009	0.456098422241768
Dscc1	0.103854602443374	0.861988769150478
Enpp2	-0.441237737101665	0.0775473066264381
Josd1	-0.0256581646008032	0.936454374420528
Tomm22	-0.0401319505311998	0.948963330118215
Cby1	-0.125836523724033	0.642631868071199
Dmc1	-0.345306165058935	0.701461701647974
Ribc2	0.0132337466141796	NA
Smc1b	0.376573531102539	0.877514476388103
Csnk1e	-0.0452574108804531	0.899063396952127
Fam118a	0.0251900213681481	0.987184760880018
Upk3a	0	NA
Sh3bp1	-0.0217810977588062	0.995615258569987
Samm50	-0.0432936631470205	0.906867004155149
Parvb	-0.0818019649454644	0.803300081417181
Parvg	-0.126493988841744	0.76528835335779
C1qtnf6	-0.0792446432392819	0.950842145642219
Efcab6	-0.248895945454482	0.828915729839801
Ttll1	-0.139825204227683	0.589676854746372
Myh9	0.0918179587342926	0.728511956998752
Cyp2d26	0.16721335800936	NA
Adamts20	-0.572860887666847	0.219819750331564
Ndufa6	-0.191020032289144	0.514363590788216
Twf1	0.29321468292705	0.111706962206262
Smdt1	-0.0142521145773943	0.993287896709017
Naga	-0.098814750551609	0.860655474091425
Nell2	-0.360620439428331	0.80521320573558
Wbp2nl	0.350705668597224	NA
Sept3	0.640011648391415	0.217175677054519
Slc38a2	0.0526491719149196	0.811668895511883
Srebf2	0.0775171112802984	0.661897062309208
Slc38a4	-0.502363248762077	0.222088995167854
Rpap3	0.0517560037733247	0.869058538299616
Endou	-0.161727085767362	0.752502867428172
Rapgef3	-0.296966441218951	0.634466880384746
Xrcc6	-0.0921062599615079	0.836772523734193
Desi1	0.0372506734323512	0.933419139800477
Pmm1	-0.118345831318528	0.765417700114008
Hdac7	-0.197756996218343	0.360256318615108
Polr3h	0.194910607944231	0.859342374230739
Aco2	-0.302632442234694	0.363659224785875
Vdr	0.00511782293832974	1
Col2a1	-0.177325922222666	0.845847378601455
Hoxc10	-0.627011010783042	0.000770550618305413
Hoxc5	-0.728376795178418	0.103771586395027
Gtsf1	0.0928814280389463	0.996813864274249
Nckap1l	0.0930248128676743	0.679216969771931
Pde1b	0.227063037875945	0.284671498028242
Ppp1r1a	-0.745458543163875	0.0606098010177896
Glycam1	0.784275415233123	0.419015235397307
Shisa9	-1.04612096865318	0.261243401693192
Tnfrsf17	-1.05749294725827	0.284836216393681
Txndc11	0.183795531307902	0.315482313750479
Litaf	0.252913312097086	0.0382471960638171
Prm1	0.0474837525253573	0.994917516634382
Nubp1	0.160209525106041	0.646065301486592
Ciita	0.305676233803264	0.577048360714173
Emp2	-0.209876602557283	0.343852088991876
1810013L24Rik	-0.06845666988327	0.765417700114008
Bcl6	-0.058037342994391	0.874760865146878
Trp63	-0.647206093279924	0.0925781304209937
Cldn1	-0.245609479379961	0.368318707516007
Il1rap	0.293210799123412	0.02053569372416
Anks3	0.0766034137862737	0.909925722498749
Nudt16l1	0.116642563483404	0.763510128034456
Mgrn1	-0.0196453659312009	0.978475623399132
4930562C15Rik	0.0926315366496945	0.968191670394701
Srl	-0.857825506749461	0.002162439110694
Crebbp	0.0609568170052939	0.937675649622053
Fgf12	-0.431161544760794	0.689634606453329
Hrasls	-0.408017663847749	0.36091217494624
Zfp251	0.17803412961594	0.524323454015306
Hes1	-0.0605459101600259	0.906531726675218
Zfp263	0.102882419134504	0.636292416550676
Atp13a3	0.0582621735596491	0.858532498314469
Mefv	0.524079122971778	0.00305546915955278
Glyr1	0.0212562828022664	0.908532708246555
Tmem44	-0.380826660204729	0.199082231579214
Lsg1	0.0825634949488841	0.761105951589122
Rogdi	0.00203151375096328	0.992840625880381
Sept12	-0.0156109535645224	NA
4930451G09Rik	-0.269300452221487	0.817470281869953
Eef2kmt	0.253490371990964	0.253494615853416
Ercc4	-0.107734003285553	0.658109500631676
Gpt	-0.179185496912375	0.816296244857242
Apod	-0.566713302050358	0.0368112919845072
Adck5	-0.0312078862307473	0.988685454091093
Cyc1	-0.147454642134001	0.707237620453465
Sharpin	0.271663269507656	0.162707993713934
Maf1	-0.0107659793811201	0.994446322677035
Hgh1	0.285200823075733	0.667615880648096
Dgat1	0.0232299658010582	0.967774075794705
Hsf1	-0.00913145008947141	1
Bop1	0.176592739944089	0.560819297331123
Mroh1	0.0375732671840495	0.971444395941827
Fbxl6	-0.194418320830822	0.754542304379905
Slc52a2	0.112926338892358	0.905521538238581
Gpaa1	0.059149442546759	0.956536715442226
Oplah	-0.357334031574636	0.468509388598958
Grina	-0.027727728229403	0.979564320960553
Plec	0.108263139295187	0.833264435433442
Scrib	0.0579093528945663	0.940892430467474
Tsta3	0.218812754646805	0.424145856891877
Pycrl	0.0892011559725832	0.817470281869953
Naprt	0.17499835623438	0.740385540565602
Gsdmd	-0.0281723902692194	0.968191670394701
Ly6h	-0.176841762969047	0.931034452313225
Gpihbp1	-0.251902089415864	0.57406083707141
Rhpn1	-0.595417349072988	0.633239951336476
Ly6g	-0.128024050481208	0.787914327053416
Ly6f	-0.482861119464513	0.480887009191966
Ly6c2	-0.0870586641117287	0.890512808142088
Ly6i	-0.163417478425803	0.778353557134784
Ly6e	-0.0941305799631874	0.854605309272674
Cyp11b2	0	NA
Gm9747	-0.438040207421947	0.132409182721785
Lynx1	-0.628600448720318	0.00765733838979745
Lypd2	-0.602722778211109	NA
Slurp1	-0.76450161971452	0.37525522533211
Psca	0	NA
Zbtb11	-0.106223419595127	0.653562206540863
Arc	-0.477372688026014	0.446770040739235
Mroh4	-0.0136591759608986	NA
Cep97	-0.0678811031871815	0.939158335758532
Ptk2	0.10519475604252	0.835949289984856
Mapk12	-0.111540157306135	0.857183731474193
Miox	-0.488126110556796	NA
Lmf2	0.545475748541123	0.0328976580862058
Tymp	-0.152606758335138	0.941419347473451
Chkb	0.0371342861854101	0.910323926992092
Mapk8ip2	0.0600820417930264	0.988685454091093
Arsa	-0.0463152536906924	0.960328918165984
Rabl2	0.0136172207106325	1
Acr	-0.800926255097538	0.419893037580794
Shank3	-0.114996414421297	0.873795850793819
Kif21a	0.109231143596457	0.871904412539946
Yaf2	-0.102174506937009	0.727715313401104
Zcrb1	-0.102706929341378	0.644213564942934
Alcam	0.322337538208555	0.0541932316043503
Cblb	0.0796448914310863	0.80521320573558
Bbx	0.163637696322916	0.666351717961532
Retnlb	-0.148508648672443	NA
Retnlg	-0.135273329140038	0.707262934194342
Morc1	0.554675134293012	0.719890868625077
Nectin3	0.117587500188947	0.841402904272228
Cd96	0.321087520477075	0.568178798005456
Tagln3	-0.129491060184562	0.941419347473451
Gcsam	-0.0393674699023584	0.959700138417433
Cd200	0.0286200803803035	0.989907071968977
Atg3	0.0742903528192777	0.671623504913598
Slc35a5	-0.00557640686990845	1
Ccdc80	0.17775676650895	0.793436428702683
Cd200r1	0.545323298306771	0.00050680660514956
Gtpbp8	0.0682797692187959	0.897235563056753
Mzt2	-0.225598508327744	0.556804053507101
Prkdc	0.0529768115370588	0.875673654785733
Mcm4	0.21873167908274	0.538765303564816
Ube2v2	0.00956440965545672	0.980848762507791
Snai2	-0.241379018887725	0.337047859647745
Fopnl	-0.216844946412826	0.28558307113045
Nde1	0.145949856189711	0.520933758329741
Mpv17l	0.0821564212990222	0.915787483833798
Pdxdc1	0.182025284898421	0.543189533011498
Ntan1	-0.00950974956050073	0.986580205006415
Rrn3	0.0826397997771342	0.716757323484217
Pla2g10	0.457235386391581	0.755949737184322
Bfar	-0.0592751576065537	0.845847378601455
Parn	0.0930481649536795	0.716578705673423
B3gnt5	0.0179804873054754	0.989887989889176
Boc	-0.593617153576896	0.012229887623554
Sidt1	-0.402337422654715	0.739138258267062
Naa50	0.0204641613535812	0.971720797779869
Ccdc191	0.174742662866524	0.836056223994702
Hira	-0.0831740629008662	0.872085132490206
Qtrt2	-0.02690857166643	0.99843612234276
Drd3	0	NA
Mrpl40	0.179346598648383	0.324452026096433
Gbe1	-0.229643835225328	0.451365036623652
Zbtb20	-0.44485947602161	0.0675840738370047
Usp7	0.0291679201721251	0.939222330055581
Pmm2	0.165465518869229	0.449670396064417
Tmem114	0	NA
Dgcr8	0.168004957372982	0.323225720246599
Trmt2a	0.0622860206463395	0.878177909448375
Arl6	0.0424717604369102	0.961460462187906
Crybg3	-0.0081663114355683	0.995883873664757
Riox2	0.176194950502855	0.295254990525533
Gsc2	NA	NA
Cpox	-0.118700594130452	0.807742057539878
Cldnd1	-0.00419766038722492	0.995715767057988
St3gal6	-0.373871460163791	0.121769209687325
Cmss1	0.125446590001485	0.81766437093018
Tbc1d23	-0.0413653562795825	0.937446669177194
Klhl22	-0.100996022788835	0.76507524684013
Nit2	0.02745660697506	0.977887502222644
Tomm70a	0.0655400802500195	0.713052802375435
Tmem30c	-0.117161675482512	0.927595635010457
Tmem45a	-0.333306532379718	0.714831356743037
Adgrg7	0.0208753564040463	0.987219090422967
Slc7a4	-0.25187109800754	0.852595792642477
Tfg	0.12937991006703	0.762986274158714
P2rx6	-0.67850244106709	0.0131621323003815
Lrrc74b	-0.200425180887437	0.88922265428458
Thap7	-0.0617954126704559	0.944524726753852
Lztr1	0.0229624063749901	0.960328918165984
Ncam2	-0.167827850596934	0.938977946405078
Aifm3	-0.657676425679169	0.515573995785105
Snap29	0.0441236807616796	0.841883630032132
Serpind1	0.267915708701421	0.857883633266112
Ccdc116	-0.375014822134408	0.654501281426752
Sdf2l1	0.208002323109563	0.395250222515815
Dlg1	-0.0852990402869352	0.788130356075796
Ppil2	0.091448738078396	0.718788431834606
Senp5	0.116361353405947	0.427264344199946
Ypel1	-0.377127753807514	0.528552720883381
Ncbp2	0.0707241116711005	0.831836910711361
Top3b	0.0462200952285756	0.948987621337114
Meltf	-0.275830441047432	0.544894546049121
Pak2	0.0781297676278001	0.701078766584933
Spag6l	-0.228224717610693	NA
Wdr53	0.0301030551658229	0.955331910716827
Fgd4	-0.104429401827888	0.61527373650354
Dnm1l	-0.0035066082126802	0.997078735501643
Igsf11	0.259722253453907	0.684150748575529
Tnk2	0.2450848678559	0.682590437991414
Yars2	0.318427104450551	0.528358879598464
B4galt4	-0.0532022986790684	0.931395103801031
Tfrc	-0.193877209745512	0.636292416550676
4930435E12Rik	NA	NA
Arhgap31	0.0246586958731629	0.950842145642219
Fyttd1	0.011967301382828	0.996848836702532
Lrch3	0.122776982773867	0.436580372502672
Lmln	0.296409164957629	0.73637171903359
Popdc2	-0.875534074653811	0.000987613170061564
Maats1	0.0975945429475851	0.954720015401646
Osbpl11	0.142279131339416	0.334414453776095
Snx4	0.101196815706801	0.563306830657052
Nr1i2	-0.00470877562942913	NA
Zfp148	0.139714705362692	0.404666478572917
Gsk3b	0.0688840846156341	0.810004323069102
Umps	0.225239192876062	0.0613074030862933
Fstl1	0.244146862106416	0.757513563752153
Itgb5	0.182549206904359	0.597494727504195
Cyp2ab1	0.253149501048869	0.851775954028418
Ndufb4	-0.346884073265551	0.141928552564719
Hgd	0.091908375398158	NA
Abcc5	-0.0685558201891811	0.878177909448375
Muc13	-0.0743657705978799	0.897876602579043
Rabl3	0.289166901441279	0.139889075578568
Gtf2e1	0.155947810513827	0.419905156345226
Stxbp5l	0	NA
Hcls1	-0.000541152159815469	0.998960349081821
Ropn1	0	NA
Ccdc14	0.0144825210774908	0.986580205006415
Mylk	-0.0411267014357158	0.910323926992092
Iqcb1	-0.199084676647802	0.732594939114526
Eaf2	-0.198745171429216	0.839696035343017
Adcy5	0.189837557269852	0.689634606453329
Ap2m1	0.2981553904097	0.0295525019288361
Ece2	0.10536550644365	0.956225034800552
Clcn2	-0.460653008180254	0.205473444312396
Pdia5	0.309794413129258	0.444307647760451
Thpo	0.309030584755523	0.652645590283046
Dirc2	-0.330041493994286	0.103140857874983
Hspbap1	0.046349259800518	0.913327492739708
Ehhadh	-0.149348562373116	0.684588589298717
Senp2	0.0461807573820345	0.825883166226427
Tmem41a	-0.0170952903530067	0.989743669689461
Tmprss15	0	NA
Tra2b	0.0900876721669265	0.496813767101906
Chodl	-1.01012504569073	0.000270982485245391
Dgkg	-0.104379388716199	0.840529005817851
Btg3	0.233762822480444	0.440887640835247
D16Ertd472e	0.0108439455940102	0.995916970094532
Cxadr	0.243323946037839	0.767040712079457
Usp25	-0.206623849894502	0.218770806102719
Ahsg	0.449990134565993	0.81766437093018
Fetub	-0.380193168859704	0.693841361205346
Kng1	-0.0200307883522999	0.977887502222644
Samsn1	-0.0271102757978768	0.962561536019508
Hrg	0	NA
Adipoq	-0.581544631745312	0.00612869575172031
Rfc4	0.147254564045039	0.711930732673923
Robo1	-0.131143257775924	0.878177909448375
Eif4a2	-0.114005939323948	0.363277219855352
St6gal1	-0.175393941690142	0.295825323384436
Prl2a1	0	NA
Masp1	0.68061718826956	0.183683767065053
Mrpl39	0.0479118565699915	0.90865204846847
Atp5j	-0.160729100423869	0.587465463563987
App	-0.0746780500857263	0.864450507001846
Adamts1	1.08352779619938	4.50724463233242e-08
Adamts5	0.312808669016676	0.051293797092212
Ets2	0.0167428094352823	0.982159063180829
Dyrk1a	-0.055892785090935	0.837459955394772
Dscr3	0.0326788675939848	0.960328918165984
Slc15a2	-0.0188649700128529	0.988887147538627
Ildr1	0.14805441343541	0.948987621337114
Cd86	0.221345906206863	0.685659405836545
Stfa2	-0.132423601222713	0.950842145642219
Kpna1	-0.00691078366872271	0.992888187934905
Parp9	0.0309754688248192	0.983984383142034
Arl13b	0.149529660311323	0.742371152508654
Pros1	0.321672675498777	0.145771565648781
Psmg1	0.228999240825373	0.132531810870387
Brwd1	0.111258433121482	0.813275290661542
Krtap15	NA	NA
Grik1	0	NA
Fam3b	-0.632329973102053	NA
Pigp	-0.312148208222178	0.262121856324402
Ripply3	0.55664345102524	0.28558307113045
Chaf1b	0.224279933644513	0.393719630387705
Dopey2	-0.192070516974495	0.579255458501168
Cbr3	0.204313712761818	0.726648450882553
Setd4	0.0238954316879385	0.979747733931475
Clic6	0.0299810603213742	0.998987365247765
Rcan1	1.2527029340033	1.33774722716359e-10
Runx1	0.523511709502221	0.00211663475877986
Atp5o	-0.138737386813447	0.696774373999161
