ID	cultured.cells.from.synovial.membrane..inflammatoryvscultured.cells.from.synovial.membrane.normal.reactive_logFC	cultured.cells.from.synovial.membrane..inflammatoryvscultured.cells.from.synovial.membrane.normal.reactive_padjFilter
FARSA	0.0181686183567153	0.818627316733475
FARSB	-0.0330402752443835	NA
FARSLB	0.0332522235349142	0.785975535275237
FAS	-0.066507935273374	0.362875885944654
FAS	-0.066182471995158	0.515607478053842
FASLG	-0.0230509124901719	NA
FASN	-0.379453704422735	0.151043915344263
FASTK	-0.0842660540605706	0.323108175585754
FASTK	-0.131905686850047	0.339092442922953
FASTK	-0.0151640918975993	0.890572635440129
FASTKD1	0.0711130817057377	0.271575695480173
FASTKD2	-0.031242034334567	0.575680020495371
FASTKD3	-0.062000180240191	0.260318081500825
FASTKD3	-0.0422084969346717	0.465578743754148
FASTKD5	0.0622785900119069	0.339285240404881
FAT1	-0.22965780735824	0.0604517703680764
FAT1	-0.387153919608725	0.0812731014678581
FAT2	-0.00221879489091048	NA
FAT3	-0.131233475566054	0.135266484623896
FAT4	0.0128623807782358	0.857747403137552
FAT4	0.0136611773848259	NA
FATE1	-0.0161768839782148	NA
FAU	-0.0459112308195468	0.640986015155805
FBF1	0.00463179400839397	NA
FBF1	-0.0194006049179505	NA
FBL	-0.0973726770421806	0.398562151117446
FBLIM1	0.0256157091510554	NA
FBLIM1	-0.030399642368649	NA
FBLIM1	-0.0557609203627569	NA
FBLN1	0.0225774307732065	NA
FBLN1	0.815663462689992	0.129148244951636
FBLN1	0.596756903196626	0.240254215198482
FBLN1	0.0212323506203189	NA
FBLN1	0.416519531207234	0.284321686145217
FBLN2	-0.0175874890573562	NA
FBLN2	-0.23785534909929	0.585539288289518
FBLN2	-0.209703265500604	0.605671699925694
FBLN5	0.507496756957211	0.175599647470579
FBLN5	0.310206921097256	0.319179033320341
FBLN7	-0.0547589248502725	0.624227077683757
FBN1	-0.212759200168865	0.268739303056345
FBN2	-0.0955740992880632	0.89532994568604
FBN3	0.0389172003459972	NA
FBP1	0.277205847034402	0.257133437271562
FBP2	-0.0164215276207154	NA
FBRS	0.0556003690300795	0.659773299935397
FBS1	0.0434337752290483	0.509404423100589
FBXL10	0.0416462337908357	NA
FBXL10	-0.0155527882996918	0.864550526497199
FBXL11	-0.0451412240347011	0.570187521154408
FBXL12	-0.00710005909676248	0.920796976969225
FBXL13	0.0258616364685462	NA
FBXL14	-0.0145102155615895	NA
FBXL15	0.0684791948659198	0.466253994353879
FBXL16	0.00832082474451834	NA
FBXL17	-0.0153869172926075	0.776736155350112
FBXL18	0.0477842757248563	0.498161538973995
FBXL18	-0.000479028642141444	NA
FBXL19	-0.031980712395411	NA
FBXL2	-0.229770298281474	0.0832157693806291
FBXL20	-0.00444422029914726	0.949174365263047
FBXL21	0.0398943805999563	NA
FBXL22	0.0135363330619906	NA
FBXL3	-0.0234533417678291	0.470839756620812
FBXL3	-0.00757881935487514	NA
FBXL4	0.00141788799428255	NA
FBXL5	-0.000498272574745329	NA
FBXL5	0.0123680932389627	0.84826057252164
FBXL5	-0.0867339320172604	0.543811315088637
FBXL6	0.0031407953324738	0.964715764824437
FBXL6	-0.00144171698638029	0.991002021691312
FBXL7	-0.139857340742984	0.182908502979427
FBXL8	0.0381126602614232	NA
FBXO10	0.000166727053713345	NA
FBXO10	0.00686971873627673	NA
FBXO11	-0.088858891977841	0.120930337876277
FBXO11	-0.0306945135675765	0.696313381802781
FBXO11	-0.0375909654416366	NA
FBXO11	-0.02258079425863	0.71233524070026
FBXO11	-0.0741002011736001	0.400549354495764
FBXO15	0.0796394633677702	0.232997852379581
FBXO16	-0.00732928524479082	NA
FBXO17	-0.0894365902185514	NA
FBXO17	-0.21847503763042	0.0415019636337933
FBXO17	0.0049388465109077	NA
FBXO17	-0.098118289078859	0.16589781431065
FBXO18	-2.82231231558683e-05	NA
FBXO18	0.0854915261040343	0.271435359745496
FBXO2	0.0252587671843925	NA
FBXO2	0.064963853898707	0.229188412976025
FBXO21	0.0224137684246326	0.766430496261767
FBXO21	0.153330660204114	0.210403572814579
FBXO22	0.0432002154521571	0.195719570136766
FBXO22	-0.00564742072445501	NA
FBXO22	-0.131920514043363	0.101619981994177
FBXO22OS	0.0212225781793176	NA
FBXO24	-0.00540577414512988	NA
FBXO24	0.000331404573840288	NA
FBXO24	0.00580449449032994	NA
FBXO25	-0.016968586899611	NA
FBXO25	0.053521708051373	NA
FBXO27	-0.0357606494172362	NA
FBXO28	-0.120121377162599	0.187725711698344
FBXO28	-0.0442183194287207	0.573133408202861
FBXO3	-0.0528303368306506	0.569332705236331
FBXO3	0.0617526839929168	0.122456157217295
FBXO3	-0.0526488132119498	0.434300728598856
FBXO3	0.044816884860376	NA
FBXO30	0.0215672657963637	0.836186440085298
FBXO30	0.0434832375264893	0.54548053045855
FBXO31	0.000911484690471198	0.994941082843351
FBXO32	0.263840704332379	0.26637678002118
FBXO32	0.00794382394188453	NA
FBXO32	0.49605045698072	0.1239466612505
FBXO33	0.053734536035984	0.66580127218459
FBXO34	-0.0133513147376263	0.859430475812093
FBXO36	-0.0203390170941296	NA
FBXO38	0.0192891326897682	NA
FBXO38	0.132550966191978	0.0352027689478227
FBXO38	0.0860554252291781	0.151960694210971
FBXO39	0.0357946080828828	NA
FBXO4	-0.00581589766220425	NA
FBXO4	-0.0227061230996588	0.740302249103038
FBXO4	-0.0877366311643799	0.0473058316887099
FBXO40	-0.00446905736410841	NA
FBXO41	-0.00792226709366251	NA
FBXO42	0.0314238425211277	0.619713552910106
FBXO43	-0.0107802493720497	NA
FBXO43	-0.0331581552330293	NA
FBXO44	0.118976418889349	0.157613350152957
FBXO44	0.036726506484384	NA
FBXO44	0.0317949972148304	NA
FBXO45	0.0273318011511892	0.634339596528414
FBXO46	0.063911925344974	0.403340935108226
FBXO46	-0.0198922667609001	0.655793189059654
FBXO47	-0.00822355801208197	NA
FBXO48	-0.0129524039007078	NA
FBXO48	0.0292261784361818	NA
FBXO5	-0.318227786913723	0.147664729912394
FBXO5	-0.105922134365415	0.12877362500702
FBXO6	0.0496373447984393	0.629905151441941
FBXO7	0.042238770437419	0.716283524114247
FBXO7	0.0995084294095356	0.205084507098837
FBXO7	0.0773704942489868	0.101106692972296
FBXO8	0.0367782558535588	0.611542157789497
FBXO9	-0.031252512786776	NA
FBXO9	0.0820005337071903	0.285348930678243
FBXO9	0.0344633810920048	NA
FBXO9	0.00151368410711061	NA
FBXW10	0.00459405821286829	NA
FBXW11	-0.0348945730290362	0.762906229130463
FBXW11	-0.0368863057999578	NA
FBXW11	0.00338128284400074	NA
FBXW11	0.0447506952886023	0.598914399344036
FBXW12	0.0191296460595813	NA
FBXW2	-0.165615122140333	0.0907128032679225
FBXW2	0.0237761406525729	0.625341071439036
FBXW4	0.0643466206293297	0.388157053542733
FBXW5	0.105074404600566	0.11373358994762
FBXW5	-0.0462315113536462	0.633238891365027
FBXW5	0.0179296042844959	NA
FBXW7	0.0624953087930704	0.244808526012944
FBXW7	-0.0184552511739993	NA
FBXW7	-0.0133985050527761	0.860607581047795
FBXW7	-0.00710963983845225	NA
FBXW8	-0.00021517917884406	NA
FBXW8	-0.0587267706171106	0.226522579935719
FBXW8	-0.0293174552122517	NA
FBXW9	-0.0958696667922831	0.0736821448037471
FCAMR	0.0373271202542949	NA
FCAMR	0.00348319315274104	NA
FCAR	-0.0301499035690718	0.877851780844194
FCAR	0.0206112905589695	NA
FCAR	0.0202911275169262	NA
FCER1A	0.218645776118002	0.412956393764035
FCER1G	1.13856747530905	0.0366718913266487
FCER2	0.037948343836435	NA
FCF1	0.103300392902128	0.251236815462919
FCF1	0.0832487260244275	0.303615631042597
FCGBP	0.0252559739918743	NA
FCGBP	0.0538596527220747	0.649247043046813
FCGBP	-0.0359874182940372	NA
FCGR1A	0.22724126827072	NA
FCGR1B	0.368506844504013	0.0544993440288715
FCGR1B	0.224448181007569	NA
FCGR1C	0.158575443608603	0.0457877396009617
FCGR2A	0.524663631656724	0.0415019636337933
FCGR2A	0.819690723474682	0.0314179438071392
FCGR2A	0.000451931958617813	NA
FCGR2A	0.174187166900316	NA
FCGR2B	0.121667057123975	NA
FCGR2B	0.452439972395513	0.0352027689478227
FCGR2B	0.0851263319365989	NA
FCGR2C	0.0246142854159759	NA
FCGR3A	0.0109281889685819	NA
FCGR3A	-0.0250809246262005	0.711678896149091
FCGR3B	0.00660029788618299	NA
FCGR3B	-0.0514006744192326	0.323731656331844
FCGRT	0.591027944765138	0.114313859456177
FCHO1	0.00217219358633702	NA
FCHO2	0.0302341432126259	0.73805155662865
FCHSD1	-0.00235928624293802	NA
FCHSD1	0.0152360015614326	NA
FCHSD2	-0.107322163313388	0.224496642417316
FCN1	0.174059971368654	NA
FCN2	-0.0130117075724163	NA
FCN2	-0.005235343970595	NA
FCN3	-0.00732875587078929	NA
FCN3	0.0236919753880276	NA
FCRL1	0.00735272652097319	NA
FCRL2	-0.00899488571981522	NA
FCRL2	0.0319484546686448	NA
FCRL2	-0.0280748964239743	NA
FCRL3	-0.0328167471527383	NA
FCRL3	0.00132290833350712	NA
FCRL3	0.0172773784696378	NA
FCRL4	0.00524315425813882	NA
FCRL5	0.00744795607397908	NA
FCRL5	0.0199720282381053	NA
FCRL6	0.015556842693516	NA
FCRLA	0.0155581207107289	NA
FCRLB	-0.202808752305886	0.129858254314658
FDFT1	-0.225390709660887	0.158981796350115
FDFT1	-0.1996931422416	0.149507933887375
FDPS	-0.155967284942651	0.306933329334259
FDPSL2A	-0.000867545173236728	NA
FDX1	0.0776299504391602	0.173714599899958
FDX1L	-0.0833282085746525	0.254089512693494
FDXACB1	0.0228154006566745	NA
FDXR	0.0259192439423135	NA
FDXR	-0.0347691744543619	NA
FECH	-0.00630506100524908	NA
FECH	-0.034356692360987	0.587877916218571
FEM1A	-0.082192637201091	0.317105577252375
FEM1B	-0.0760337548954633	0.246556852675009
FEM1C	0.0317370769492324	0.705199500831708
FEN1	-0.280465906532893	0.095251416660412
FEN1	-0.477609834076013	0.114789711127849
FER	-0.0124859536383202	0.868086642315801
FER1L3	-0.446163580308207	0.0559997614188559
FER1L3	-0.516405998565041	0.133351514278893
FER1L4	0.437382382977662	0.164834501221884
FER1L4	-0.0175528273761891	NA
FER1L5	0.00149597250422939	NA
FER1L5	-0.0246139920698534	NA
FER1L6	0.0234523041360646	NA
FERD3L	0.000302990121807234	NA
FERMT1	-0.0809055225982016	NA
FERMT2	-0.237638579422679	0.156523808401072
FERMT3	0.363573362069522	0.0499585570423904
FERMT3	0.08161297027626	NA
FES	-0.0183022895870746	0.839570515611038
FETUB	-0.0198612177256434	NA
FEV	0.0150749127920244	NA
FEZ1	-0.252057261448818	0.135450724032579
FEZ1	-0.0911162090173265	0.143428307990062
FEZ1	-0.177110473345028	0.405225785019587
FEZ1	-0.0918960731535838	0.190552154229818
FEZ2	-0.292761819328408	0.0844840085541591
FEZ2	-0.269264433677705	0.0827695925148518
FEZF1	0.0103761321879334	NA
FEZF2	-0.0469362966510136	NA
FFAR1	0.0184929316642588	NA
FFAR2	-0.00708070190202381	NA
FFAR3	0.00189860249432527	NA
FGA	-0.0150225785821112	NA
FGA	0.0226395216306408	NA
FGA	-0.0127155589971082	NA
FGA	0.0282116711656943	NA
FGA	0.0113524241939524	NA
FGB	0.0226385145838375	NA
FGB	-0.00024529892870806	NA
FGD1	-0.158835761643187	0.095251416660412
FGD2	0.0106421163888184	NA
FGD2	0.174487228587111	0.0499585570423904
FGD3	0.335641545529266	0.0314179438071392
FGD4	0.0332146629874916	NA
FGD5	0.214486554491888	0.0903719528705148
FGD6	0.00768337215722337	NA
FGF1	-0.0261174741649297	NA
FGF1	0.0369583645056704	0.419584037433454
FGF1	-0.0293731671460078	NA
FGF10	0.528423364962521	0.0568223843165027
FGF11	0.0917276475370974	NA
FGF12	-0.0093382748997568	NA
FGF12	0.0116560787993292	NA
FGF12	-0.0354167920077604	NA
FGF13	-0.00789584981956182	NA
FGF13	-0.0130481764280264	NA
FGF13	-0.00380628401018246	NA
FGF14	0.0513384736408531	NA
FGF14	-0.000587188937577032	NA
FGF16	-0.0473714588989376	NA
FGF17	-0.0165480371100459	NA
FGF18	-0.0198485659795278	0.609266067797081
FGF18	0.100709204729988	0.209663557198305
FGF19	-0.00175093140357419	NA
FGF2	-0.0353985562671628	0.768751592533453
FGF2	0.00769785609578477	0.972335923407523
FGF20	0.0139583853820424	NA
FGF20	0.00892653736326832	NA
FGF21	-0.0269205782766804	NA
FGF21	-0.0210437017290852	NA
FGF22	-0.0214720749563817	NA
FGF23	0.0146894296180049	NA
FGF23	0.00960782076748856	NA
FGF3	0.0136750850610463	NA
FGF4	0.0372322463493431	NA
FGF5	-0.046496836344156	NA
FGF5	-0.0604088788661974	NA
FGF6	-0.0404398583862173	NA
FGF6	-0.012553440206962	NA
FGF7	0.433568262511498	0.193640235727812
FGF8	-0.0336555626753574	NA
FGF8	0.0162109393493468	NA
FGF9	-0.14101565266865	0.095251416660412
FGFBP1	0.355668176084519	0.0991869389496891
FGFBP2	0.689761850808473	0.113887552625616
FGFBP3	0.00147951984029504	NA
FGFR1	-0.0139376822618482	NA
FGFR1	0.0214562846249589	0.538018244806213
FGFR1	0.0438640099720891	NA
FGFR1OP	-0.0770861697374539	0.371258018648838
FGFR1OP2	-0.0515198185530608	0.361248086454157
FGFR2	-0.00175469518657856	NA
FGFR3	-0.0242358604551258	NA
FGFR3	-0.0357763657044945	0.913629040996817
FGFR4	0.00642723425097014	NA
FGFR4	-0.0283052642713661	NA
FGFR4	-0.0109724752531095	NA
FGFRL1	0.0631747747825617	0.725910528817383
FGFRL1	0.0342447238130603	0.830386036500355
FGG	-0.00132527248256054	NA
FGG	0.00911589719998407	NA
FGG	0.00670659908588167	NA
FGGY	0.0124188588035308	0.856649820957245
FGGY	0.158854567553959	0.108934479129657
FGL1	-0.00990255565377929	NA
FGL1	0.00164708142100167	NA
FGL1	-0.0128071548560014	NA
FGL1	0.01205644220396	NA
FGL1	-0.0192709371196171	0.679293347898232
FGL1	0.00392236043117578	NA
FGL2	0.605921049406438	0.0415019636337933
FGR	0.0785990349457188	0.393940771726209
FGR	-0.0213921740219938	NA
FGR	0.224403718168636	0.169148270261098
FH	-0.286497782703732	0.154656195203052
FHAD1	0.00524584109186677	NA
FHDC1	0.0384273491652278	NA
FHIT	0.0618870952205866	0.157712941746641
FHL1	-0.69758288162368	0.0508353442845103
FHL2	-0.0925503453111549	0.69698629745642
FHL2	-0.165827875401876	0.501388822483669
FHL2	-0.00668811550039905	NA
FHL2	-0.012323765128408	NA
FHL3	-0.166491569091113	0.184382692686318
FHL5	-0.00282947952265111	NA
FHOD1	-0.217867524695883	0.137649229110983
FHOD3	0.108045932991375	0.323960940838579
FIBCD1	-0.00515635084024435	NA
FIBIN	-0.0884835774555714	NA
FIBP	-0.0663950960024415	0.733280062400724
FIBP	-0.238220744798617	0.11506855801561
FICD	0.0838697560316302	0.199030297297983
FIG4	-0.0186749580879333	0.876216494298483
FIGF	0.00420753778871497	NA
FIGLA	-0.00545890819868511	NA
FIGN	-0.0442038579462016	NA
FIGNL1	-0.140044453616335	0.0387448889350102
FIGNL1	-0.118772653683249	NA
FIGNL2	0.0889980945562927	0.10418238769344
FILIP1	0.931258646276925	0.0481099012888981
FILIP1L	-0.0262520492702656	0.920231514454501
FILIP1L	-0.16433637897403	0.464645404484865
FILIP1L	-0.0417227853319044	0.860699135312014
FILIP1L	-0.035941259498383	NA
FIP1L1	0.0119229702497243	NA
FIP1L1	-0.254489270944111	0.102595842666034
FIS	0.0314108916199283	NA
FIS1	-0.0527710335069624	0.54510722797812
FIT1	-0.0220476029939114	NA
FITM2	-0.0772988171042677	NA
FIZ1	0.00127772775537416	0.984927575257882
FJX1	-0.183021059168931	0.332376670972715
FKBP10	-0.0269939166932147	0.768780846879108
FKBP11	0.15878112750911	0.341808300342344
FKBP14	0.0224421652528175	0.936355177627772
FKBP14	-0.0299639568694143	0.848240769497491
FKBP15	0.0612082933455405	0.527151930740441
FKBP1A	-0.164416775984991	0.195184232732877
FKBP1A	-0.236004480979672	0.263953674950706
FKBP1A	-0.117952601820944	0.599246354750302
FKBP1A	-0.323692471199339	0.168326999234931
FKBP1B	-0.0567311916670237	0.135786899182197
FKBP1P1	0.022129213111886	NA
FKBP2	-0.0340505383212868	0.752776436010268
FKBP2	-0.108506745613798	0.0847050165185667
FKBP2	0.026160311063828	0.7769168695327
FKBP3	-0.112699649418301	0.116242255495953
FKBP3	-0.0736962137392574	0.656627621957408
FKBP4	0.0113886569249804	0.937348969558151
FKBP5	-0.126820864100617	0.173706899165346
FKBP6	-0.0110678815175342	NA
FKBP7	0.152520774645458	0.049332532854941
FKBP7	0.00673478224229829	NA
FKBP8	-0.00176745221919727	0.981764895167116
FKBP9	-0.0289144769124521	0.644928985276861
FKBP9	0.0350630963968035	0.77334311028769
FKBP9L	0.023980261766269	0.910740361131208
FKBP9L	-0.0233260088562757	NA
FKBPL	-0.018269761810572	0.633238891365027
FKRP	0.0714462460245802	0.385719487124132
FKRP	0.111795470678277	0.213002630252068
FKSG2	0.00584501164220264	NA
FKSG29	-0.00833025892189099	NA
FKSG30	0.0186317641086289	NA
FKSG30	-0.764273021343936	0.226865240884318
FKSG44	-0.0231150802449305	NA
FKSG49	-0.0287786281008442	NA
FKSG83	0.00787205598745988	NA
FKTN	0.0614245749712943	0.708645205091999
FKTN	-0.000928595233684604	NA
FLAD1	0.0309490642485857	NA
FLAD1	0.107730416907863	0.0780353127349329
FLCN	-0.0168582319507813	0.809830490438387
FLCN	-0.0117376562028371	NA
FLCN	-0.0709287916320891	NA
FLCN	-0.0411238183126885	NA
FLG	-0.00107267646062326	NA
FLG2	-0.00458906060639119	NA
FLG2	-0.00616922147082111	NA
FLI1	-0.0317578797814084	0.571808065253713
FLII	-0.277206841005849	0.0481099012888981
FLJ00312	-0.000108084634382166	NA
FLJ00312	0.005018299398869	NA
FLJ00312	-0.01268418459403	NA
FLJ00312	-0.00905414443776298	NA
FLJ10081	-0.0897449758159805	0.47205684485864
FLJ10088	0.0131163700995716	NA
FLJ10088	0.0170973066266189	NA
FLJ10120	-0.01662579389673	NA
FLJ10213	-0.0170900577051682	0.867275788280835
FLJ10246	-0.00308494692737238	NA
FLJ10324	0.024476364765853	NA
FLJ10324	-0.0108426342973269	NA
FLJ10357	-0.0743499853052629	0.184593461505306
FLJ10374	-0.107323236270645	0.206567073613163
FLJ10489	-0.0168503579956747	NA
FLJ10661	-0.00973870694607459	NA
FLJ10661	-0.0271833712652638	NA
FLJ10661	0.00142650589025006	NA
FLJ10661	0.0115296617146257	NA
FLJ10781	0.0924783929492694	0.371858918530638
FLJ10803	-0.024522947132664	NA
FLJ10916	0.392018142735886	0.121436685999543
FLJ10986	0.179644469271729	0.245526822785806
FLJ10996	-0.0667174805835957	NA
FLJ11235	-0.0722969605003358	0.36108624444768
FLJ11292	0.00391359164063587	NA
FLJ11783	0.0216628241318313	NA
FLJ11795	-0.0134168113990105	NA
FLJ11827	0.0269403416884506	NA
FLJ12078	0.0295313852830654	0.607722072859534
FLJ12331	-0.00225483638087365	NA
FLJ12334	0.00774473921187724	NA
FLJ12355	0.0278058532237804	0.751982938505303
FLJ12529	0.00574235286364022	NA
FLJ12684	-0.0101776950932511	NA
FLJ12688	-0.0626896391774343	NA
FLJ12949	0.0519791731684878	0.464221611915739
FLJ13197	0.0551272694634024	NA
FLJ13224	0.032031518988771	NA
FLJ13224	-0.0112185831373237	NA
FLJ13305	-0.0506088920980474	NA
FLJ13611	0.00748497279922145	NA
FLJ13614	-0.0130220162571	NA
FLJ14082	-0.00969624369276723	NA
FLJ14100	-0.00546644619768255	NA
FLJ14100	0.0352168026680726	NA
FLJ14107	-0.0320499551203701	NA
FLJ14107	-0.0100782970186142	NA
FLJ14166	-0.0538016677490321	NA
FLJ14186	0.00937476875001764	NA
FLJ14213	0.317072927134901	0.0352027689478227
FLJ14712	-5.79043688508918e-05	NA
FLJ14816	-0.0300164013482371	NA
FLJ14816	-0.00926385803621255	NA
FLJ16124	0.00745578757772059	NA
FLJ16126	0.00148049147339613	NA
FLJ16165	-0.00444249008265007	NA
FLJ16171	0.00978234055841032	NA
FLJ16323	0.0119442445791824	NA
FLJ16331	-0.011893588447017	NA
FLJ16369	0.0152051103482798	NA
FLJ16686	-0.00211782731544297	NA
FLJ16734	-0.0050823149116237	NA
FLJ16779	-0.0172690668541486	NA
FLJ16793	0.0141423604503883	NA
FLJ20021	0.102426078020921	0.591732629188519
FLJ20125	0.0112294818277405	0.858422599688622
FLJ20184	0.00662128842191478	NA
FLJ20209	-0.00247217043291315	NA
FLJ20254	-0.127392829452251	0.151043915344263
FLJ20273	0.146386537851856	NA
FLJ20297	0.00180382648252664	NA
FLJ20309	0.00342967221623347	NA
FLJ20397	0.0167867340775558	NA
FLJ20397	0.0245543734042295	NA
FLJ20397	-0.0145753472922978	NA
FLJ20397	0.00430067840948745	NA
FLJ20397	-0.00757520897131325	NA
FLJ20444	0.252104837134784	0.107816122833143
FLJ20444	0.0508320121355554	NA
FLJ20444	-0.0149645649350036	NA
FLJ20464	-0.000767548969541565	NA
FLJ20489	0.0505830028167971	0.588437209488344
FLJ20518	0.0172311150506648	NA
FLJ20518	0.0198646974536842	NA
FLJ20581	0.0169715557758527	NA
FLJ20581	-0.0186447983915503	NA
FLJ20628	0.0120455332678358	0.788692589728686
FLJ20674	-0.0464179121904778	NA
FLJ20674	-0.061368304668548	0.361475122964412
FLJ20699	-0.0254688567556887	0.811806189863099
FLJ20712	0.0236082709499357	NA
FLJ20718	-0.0964320382148447	0.353352622850944
FLJ20850	-0.033215836006617	NA
FLJ20920	0.0178191094725761	0.891871574060972
FLJ20972	-0.00681110063356982	NA
FLJ21511	-0.00860149666724208	NA
FLJ21687	0.00837527905438407	NA
FLJ21767	-0.0470916523009999	NA
FLJ21767	-0.0471589219736197	NA
FLJ21839	-0.016037567677162	NA
FLJ21865	0.0362262812263401	0.752926594131076
FLJ21986	-0.0784564926471099	0.782593285852716
FLJ22184	0.0136928861330698	NA
FLJ22184	-0.0429251447807673	NA
FLJ22222	0.101420892500623	0.0352027689478227
FLJ22269	0.0134452020258093	NA
FLJ22447	0.0402650509909419	NA
FLJ22447	0.117723301928717	0.245454051077139
FLJ22447	-0.0163972916793886	NA
FLJ22531	0.00639155966123894	NA
FLJ22531	-0.0139061202001525	NA
FLJ22536	0.391068176864044	0.0875486407439604
FLJ22639	0.0542290174005382	0.446015311889999
FLJ22662	0.295041559813125	0.0739387298549945
FLJ22675	-0.0410092847152512	NA
FLJ22675	0.0502570134050782	NA
FLJ22795	-0.0548473071547102	0.394006492662375
FLJ23152	0.0101422989933546	NA
FLJ23172	-0.013841878616633	NA
FLJ23356	0.0350235465545845	NA
FLJ23584	0.0045170859403898	0.969334581033517
FLJ23584	-0.0075108959277479	NA
FLJ23754	0.00253454006776987	NA
FLJ23834	-0.0105165300621879	NA
FLJ23865	0.000468999924764901	NA
FLJ25006	-0.00807161099556009	0.884512927379627
FLJ25006	-0.00574011751097192	NA
FLJ25037	-0.0104555882244197	NA
FLJ25076	-0.0327816184335354	NA
FLJ25076	-0.0252766811527421	NA
FLJ25169	0.0019504587155792	NA
FLJ25328	0.00735044702207865	NA
FLJ25363	0.054492992389827	0.684660435907966
FLJ25404	0.0128084357826515	NA
FLJ25439	0.0172011633806815	NA
FLJ25715	-0.0131607062116723	NA
FLJ25758	-0.0312483899288392	NA
FLJ25996	-0.024635127044971	NA
FLJ26056	0.0225243644226927	NA
FLJ26850	-0.000784307606798151	NA
FLJ26850	-0.00738977759886339	NA
FLJ27243	-0.0438480537077668	NA
FLJ27255	0.00365312768611492	NA
FLJ27354	-0.0198510361406115	NA
FLJ27365	-0.0904392397811371	0.17422408656004
FLJ27465	-5.65265922114477e-05	NA
FLJ27465	-0.00932922281226567	NA
FLJ30058	-0.00831420038758868	NA
FLJ30092	-0.0210916698689116	NA
FLJ30092	0.0288891990409894	NA
FLJ30092	-0.00160541977552775	NA
FLJ30375	0.235742178932948	0.231115844140588
FLJ30428	-0.0248688470312333	NA
FLJ30428	-0.00733445940049737	NA
FLJ30430	0.0151180051092972	NA
FLJ30594	0.0159022774273749	NA
FLJ30594	0.00230269732069299	NA
FLJ30679	0.00227217960081116	NA
FLJ30719	0.0332595066825139	NA
FLJ30851	0.00206040278696129	NA
FLJ30851	0.0314267187901871	NA
FLJ31132	0.00425361001927094	NA
FLJ31222	-0.00679554953172712	NA
FLJ31306	-0.0753746295609776	0.487422043514952
FLJ31306	0.016461039302178	0.762082201102204
FLJ31401	-0.0450969546506981	NA
FLJ31401	0.00796986632484309	NA
FLJ31568	-0.00151199872460861	NA
FLJ31568	-0.00772780080460933	NA
FLJ31813	0.034019431132462	NA
FLJ31945	-0.0111807114958928	NA
FLJ31945	-0.0111376242601819	NA
FLJ32011	0.00872091880344072	NA
FLJ32063	0.0169074951799919	NA
FLJ32063	0.0281946354061544	NA
FLJ32065	-0.023125584584073	NA
FLJ32154	-0.0147795160274518	NA
FLJ32214	-0.0108389918690266	NA
FLJ32252	0.0158475611338877	NA
FLJ32255	0.0495240807589417	0.2578582415923
FLJ32310	-0.0247557185846778	NA
FLJ32569	0.0177002568978706	NA
FLJ32569	0.00388507398367466	NA
FLJ32575	-0.0126814122034427	NA
FLJ32658	0.0225583291704146	NA
FLJ32679	0.0226653373019756	NA
FLJ32679	-0.00896630285084576	NA
FLJ32679	0.0389103474364081	NA
FLJ32679	0.019306127738778	NA
FLJ32682	0.000676032539135285	NA
FLJ32784	-0.019208230104951	NA
FLJ32784	0.0211343818460117	NA
FLJ32790	-0.0318675833041171	NA
FLJ32810	0.0220275664012188	NA
FLJ32810	-0.0181833587023066	NA
FLJ32867	0.00343572990103969	NA
FLJ32955	0.0135812824383921	NA
FLJ33360	0.0250732274441008	NA
FLJ33387	0.0015698878610575	NA
FLJ33534	0.0361351913929866	NA
FLJ33544	0.000654337303819474	NA
FLJ33590	-0.000761544832359462	NA
FLJ33630	0.0117860806633727	0.824930742167806
FLJ33651	-0.0018907900998677	NA
FLJ33706	-0.0192714171478494	NA
FLJ33708	-0.01281249546805	NA
FLJ33996	-0.0998769555176748	NA
FLJ34047	0.0209068141639017	NA
FLJ34306	0.0300290930817564	NA
FLJ34503	0.026388951071441	NA
FLJ34503	-0.0264081584619493	NA
FLJ34690	0.00525807152362745	NA
FLJ34870	0.018960590322922	NA
FLJ34969	0.00884245975054299	NA
FLJ35024	-0.0972517747716832	NA
FLJ35220	0.0406776532713158	0.66075293582162
FLJ35258	-0.104993536975533	0.376537681391283
FLJ35282	0.182983948911314	0.103107809168939
FLJ35379	-0.0958356964005249	NA
FLJ35379	-0.0982855736713839	NA
FLJ35390	0.0583414839610832	0.735043797725443
FLJ35409	-0.0322915680985956	NA
FLJ35424	-0.00202275100857907	NA
FLJ35424	0.0114866145926333	NA
FLJ35424	-0.00284002813968254	NA
FLJ35429	0.0256179045869667	NA
FLJ35740	-0.00225814803059876	NA
FLJ35767	0.0448516636772043	NA
FLJ35776	0.0216839968288109	NA
FLJ35776	0.0020939651413201	NA
FLJ35776	0.0784426653050092	0.303819710024127
FLJ35785	0.010170657539236	NA
FLJ35785	0.0261894944293877	NA
FLJ35785	0.00606299380668229	NA
FLJ35801	0.04515317731508	0.583077956696745
FLJ35816	0.0017429558723947	NA
FLJ35848	0.0118952844194746	NA
FLJ35848	0.0040933871879556	NA
FLJ35880	0.0177134778137127	NA
FLJ35894	0.030557768991347	NA
FLJ35934	-0.0572190219840447	0.374353336633427
FLJ35946	-0.00820940150708172	NA
FLJ36031	-0.00653376222291335	NA
FLJ36032	-0.0396394798029966	NA
